 Mtime,       Mdur,    Mperc, M,    Mrx1, Mry1, Mrz1,    Max1,    May1,    Maz1,       Mcx1,    Mcy1,    Mcz1,   
 0069.106567, 000413,  0.021, _,    0085, 0171, -038,    0082.25, 0173.42, -035.77,    -0.3272, -0.3264, 00.7741,    
 0069.126556, 000407,  0.020, _,    0077, 0175, -036,    0081.56, 0173.44, -036.05,    -0.3234, -0.3265, 00.7725,    
 0069.146561, 000399,  0.020, _,    0084, 0177, -039,    0081.61, 0174.45, -036.39,    -0.3236, -0.3321, 00.7705,    
 0069.166550, 000400,  0.020, _,    0080, 0182, -032,    0081.83, 0175.84, -035.77,    -0.3249, -0.3399, 00.7741,    
 0069.186554, 000396,  0.020, _,    0082, 0172, -034,    0081.44, 0175.44, -035.06,    -0.3227, -0.3376, 00.7781,    
 0069.206558, 000403,  0.020, _,    0081, 0174, -033,    0081.75, 0174.70, -034.86,    -0.3244, -0.3335, 00.7792,    
 0069.226562, 000396,  0.020, _,    0081, 0171, -033,    0081.23, 0174.28, -034.25,    -0.3215, -0.3312, 00.7827,    
 0069.246552, 000395,  0.020, _,    0081, 0169, -033,    0081.36, 0172.80, -034.16,    -0.3222, -0.3229, 00.7832,    
 0069.266556, 000396,  0.020, _,    0078, 0174, -033,    0080.45, 0173.17, -033.73,    -0.3172, -0.3250, 00.7856,    
 0069.286560, 000406,  0.020, _,    0084, 0175, -034,    0081.17, 0173.44, -033.88,    -0.3212, -0.3265, 00.7848,    
 0069.306564, 000412,  0.021, _,    0083, 0176, -040,    0081.66, 0174.08, -035.00,    -0.3239, -0.3300, 00.7784,    
 0069.326553, 000396,  0.020, _,    0080, 0172, -039,    0081.31, 0173.72, -036.09,    -0.3220, -0.3280, 00.7722,    
 0069.346558, 000393,  0.020, _,    0081, 0180, -030,    0081.17, 0174.91, -034.75,    -0.3212, -0.3347, 00.7798,    
 0069.366547, 000395,  0.020, _,    0084, 0170, -039,    0081.80, 0174.22, -035.42,    -0.3247, -0.3308, 00.7760,    
 0069.386551, 000395,  0.020, _,    0081, 0174, -033,    0081.73, 0173.69, -035.22,    -0.3244, -0.3279, 00.7772,    
 0069.406555, 000402,  0.020, _,    0081, 0174, -033,    0081.47, 0174.02, -034.45,    -0.3229, -0.3297, 00.7815,    
 0069.426559, 000397,  0.020, _,    0086, 0175, -034,    0082.45, 0173.95, -034.56,    -0.3284, -0.3293, 00.7809,    
 0069.446564, 000402,  0.020, _,    0082, 0172, -039,    0082.50, 0173.86, -035.30,    -0.3287, -0.3288, 00.7767,    
 0069.466553, 000400,  0.020, _,    0084, 0175, -041,    0082.73, 0173.81, -036.83,    -0.3300, -0.3286, 00.7680,    
 0069.486557, 000394,  0.020, _,    0088, 0171, -038,    0083.95, 0173.58, -037.08,    -0.3368, -0.3273, 00.7666,    
 0069.506561, 000400,  0.020, _,    0084, 0172, -034,    0084.11, 0172.92, -036.55,    -0.3377, -0.3236, 00.7696,    
 0069.526550, 000402,  0.020, _,    0080, 0175, -036,    0083.23, 0173.53, -036.28,    -0.3328, -0.3270, 00.7711,    
 0069.546555, 000397,  0.020, _,    0082, 0175, -036,    0082.88, 0173.69, -036.34,    -0.3308, -0.3279, 00.7708,    
 0069.566559, 000395,  0.020, _,    0082, 0179, -039,    0082.77, 0174.92, -036.72,    -0.3301, -0.3348, 00.7686,    
 0069.586563, 000425,  0.021, _,    0081, 0167, -040,    0082.38, 0173.38, -037.64,    -0.3279, -0.3261, 00.7634,    
 0069.606552, 000406,  0.020, _,    0080, 0172, -039,    0081.86, 0172.72, -037.91,    -0.3251, -0.3225, 00.7619,    
 0069.626556, 000399,  0.020, _,    0083, 0169, -035,    0082.00, 0172.23, -037.45,    -0.3258, -0.3197, 00.7645,    
 0069.646561, 000393,  0.020, _,    0082, 0175, -041,    0082.14, 0172.41, -038.06,    -0.3266, -0.3207, 00.7610,    
 0069.666550, 000397,  0.020, _,    0082, 0175, -039,    0081.98, 0173.30, -038.55,    -0.3258, -0.3257, 00.7583,    
 0069.686554, 000396,  0.020, _,    0085, 0176, -038,    0082.62, 0173.62, -038.25,    -0.3294, -0.3275, 00.7599,    
 0069.706558, 000404,  0.020, _,    0082, 0170, -036,    0082.55, 0173.19, -037.89,    -0.3289, -0.3251, 00.7620,    
 0069.726562, 000409,  0.020, _,    0086, 0177, -034,    0083.12, 0173.61, -036.92,    -0.3322, -0.3274, 00.7675,    
 0069.746567, 000428,  0.021, _,    0083, 0180, -035,    0083.28, 0175.38, -036.58,    -0.3330, -0.3373, 00.7694,    
 0069.766556, 000407,  0.020, _,    0085, 0171, -040,    0083.50, 0174.34, -037.20,    -0.3343, -0.3315, 00.7659,    
 0069.786560, 000396,  0.020, _,    0080, 0179, -036,    0083.02, 0175.22, -037.14,    -0.3315, -0.3364, 00.7662,    
 0069.806549, 000404,  0.020, _,    0084, 0175, -032,    0082.94, 0175.39, -035.88,    -0.3311, -0.3374, 00.7734,    
 0069.826553, 000394,  0.020, _,    0082, 0182, -036,    0083.05, 0176.64, -035.83,    -0.3317, -0.3444, 00.7737,    
 0069.846558, 000395,  0.020, _,    0078, 0176, -038,    0081.80, 0177.00, -036.27,    -0.3247, -0.3464, 00.7712,    
 0069.866562, 000394,  0.020, _,    0082, 0175, -036,    0081.84, 0176.28, -036.27,    -0.3250, -0.3424, 00.7712,    
 0069.886551, 000396,  0.020, _,    0083, 0180, -033,    0082.06, 0177.30, -035.48,    -0.3262, -0.3480, 00.7757,    
 0069.906555, 000411,  0.021, _,    0085, 0183, -033,    0082.72, 0178.47, -034.84,    -0.3299, -0.3546, 00.7793,    
 0069.926559, 000397,  0.020, _,    0083, 0180, -030,    0082.81, 0179.06, -033.83,    -0.3304, -0.3579, 00.7851,    
 0069.946548, 000397,  0.020, _,    0076, 0180, -035,    0081.38, 0179.17, -033.88,    -0.3223, -0.3585, 00.7848,    
 0069.966553, 000393,  0.020, _,    0084, 0179, -036,    0081.64, 0179.36, -034.45,    -0.3238, -0.3595, 00.7815,    
 0069.986557, 000392,  0.020, _,    0083, 0174, -038,    0082.19, 0178.14, -035.09,    -0.3269, -0.3527, 00.7779,    
 0070.006561, 000402,  0.020, _,    0084, 0172, -032,    0082.34, 0176.88, -034.62,    -0.3278, -0.3457, 00.7805,    
 0070.026550, 000396,  0.020, _,    0088, 0176, -038,    0083.70, 0176.50, -035.02,    -0.3354, -0.3436, 00.7783,    
 0070.046555, 000396,  0.020, _,    0080, 0177, -041,    0083.03, 0176.70, -036.61,    -0.3316, -0.3447, 00.7693,    
 0070.066559, 000399,  0.020, _,    0086, 0175, -039,    0083.47, 0176.28, -037.05,    -0.3341, -0.3424, 00.7668,    
 0070.086548, 000399,  0.020, _,    0086, 0188, -029,    0084.31, 0178.61, -035.53,    -0.3388, -0.3554, 00.7754,    
 0070.106552, 000410,  0.021, _,    0078, 0174, -038,    0082.92, 0178.19, -035.61,    -0.3310, -0.3530, 00.7749,    
 0070.126556, 000398,  0.020, _,    0081, 0174, -033,    0082.38, 0176.75, -035.58,    -0.3279, -0.3450, 00.7751,    
 0070.146561, 000400,  0.020, _,    0084, 0175, -039,    0082.75, 0176.61, -035.86,    -0.3301, -0.3442, 00.7735,    
 0070.166550, 000396,  0.020, _,    0077, 0175, -036,    0081.61, 0175.92, -036.42,    -0.3236, -0.3403, 00.7703,    
 0070.186554, 000393,  0.020, _,    0084, 0168, -039,    0081.91, 0174.47, -036.56,    -0.3253, -0.3322, 00.7695,    
 0070.206558, 000403,  0.020, _,    0084, 0179, -036,    0082.59, 0174.88, -036.91,    -0.3292, -0.3345, 00.7676,    
 0070.226562, 000401,  0.020, _,    0081, 0178, -035,    0082.09, 0176.06, -036.16,    -0.3264, -0.3411, 00.7718,    
 0070.246552, 000401,  0.020, _,    0078, 0178, -038,    0081.33, 0176.20, -036.75,    -0.3221, -0.3419, 00.7685,    
 0070.266556, 000395,  0.020, _,    0080, 0172, -034,    0080.75, 0175.69, -036.08,    -0.3188, -0.3390, 00.7723,    
 0070.286560, 000396,  0.020, _,    0077, 0175, -034,    0080.09, 0175.05, -035.59,    -0.3151, -0.3355, 00.7750,    
 0070.306564, 000406,  0.020, _,    0086, 0172, -041,    0081.02, 0174.77, -036.59,    -0.3203, -0.3339, 00.7694,    
 0070.326553, 000397,  0.020, _,    0084, 0177, -036,    0081.97, 0174.72, -036.81,    -0.3257, -0.3336, 00.7681,    
 0070.346558, 000394,  0.020, _,    0082, 0179, -039,    0081.78, 0175.94, -037.03,    -0.3246, -0.3404, 00.7669,    
 0070.366547, 000396,  0.020, _,    0075, 0175, -036,    0080.62, 0175.64, -037.11,    -0.3181, -0.3388, 00.7664,    
 0070.386551, 000401,  0.020, _,    0076, 0169, -038,    0079.23, 0174.41, -037.03,    -0.3103, -0.3319, 00.7669,    
 0070.406555, 000403,  0.020, _,    0083, 0176, -038,    0080.16, 0174.41, -037.47,    -0.3155, -0.3319, 00.7644,    
 0070.426559, 000394,  0.020, _,    0076, 0178, -042,    0079.30, 0175.50, -038.23,    -0.3107, -0.3380, 00.7600,    
 0070.446548, 000396,  0.020, _,    0083, 0174, -040,    0079.80, 0175.05, -038.89,    -0.3135, -0.3355, 00.7563,    
 0070.466553, 000391,  0.020, _,    0078, 0178, -035,    0079.72, 0175.62, -038.00,    -0.3130, -0.3387, 00.7614,    
 0070.486557, 000397,  0.020, _,    0088, 0178, -038,    0081.14, 0176.19, -038.00,    -0.3210, -0.3418, 00.7614,    
 0070.506561, 000404,  0.020, _,    0083, 0176, -038,    0082.09, 0176.23, -038.05,    -0.3264, -0.3421, 00.7611,    
 0070.526550, 000397,  0.020, _,    0085, 0174, -040,    0082.31, 0175.78, -038.48,    -0.3276, -0.3396, 00.7586,    
 0070.546555, 000405,  0.020, _,    0082, 0172, -036,    0082.64, 0174.94, -038.03,    -0.3294, -0.3348, 00.7612,    
 0070.566559, 000395,  0.020, _,    0082, 0177, -034,    0082.16, 0175.27, -037.06,    -0.3267, -0.3367, 00.7667,    
 0070.586548, 000394,  0.020, _,    0075, 0172, -041,    0081.00, 0174.73, -037.84,    -0.3202, -0.3337, 00.7623,    
 0070.606552, 000403,  0.020, _,    0086, 0177, -034,    0081.56, 0174.94, -037.25,    -0.3234, -0.3348, 00.7656,    
 0070.626556, 000396,  0.020, _,    0081, 0174, -035,    0082.12, 0175.08, -036.48,    -0.3265, -0.3356, 00.7700,    
 0070.646561, 000396,  0.020, _,    0080, 0175, -032,    0081.19, 0174.81, -035.67,    -0.3213, -0.3341, 00.7746,    
 0070.666550, 000393,  0.020, _,    0081, 0178, -033,    0081.53, 0175.62, -034.80,    -0.3232, -0.3387, 00.7796,    
 0070.686554, 000395,  0.020, _,    0082, 0177, -034,    0081.34, 0175.86, -034.70,    -0.3222, -0.3400, 00.7801,    
 0070.706558, 000410,  0.021, _,    0076, 0171, -028,    0080.52, 0174.94, -033.19,    -0.3175, -0.3348, 00.7887,    
 0070.726562, 000398,  0.020, _,    0078, 0176, -033,    0079.53, 0174.86, -032.92,    -0.3120, -0.3344, 00.7902,    
 0070.746567, 000431,  0.022, _,    0082, 0177, -029,    0080.17, 0175.55, -032.19,    -0.3156, -0.3383, 00.7944,    
 0070.766556, 000400,  0.020, _,    0085, 0176, -040,    0081.05, 0175.53, -033.45,    -0.3205, -0.3382, 00.7872,    
 0070.786560, 000394,  0.020, _,    0078, 0180, -033,    0080.67, 0176.59, -033.80,    -0.3184, -0.3441, 00.7852,    
 0070.806564, 000402,  0.020, _,    0078, 0174, -030,    0079.78, 0176.14, -032.59,    -0.3134, -0.3416, 00.7921,    
 0070.826553, 000396,  0.020, _,    0082, 0175, -034,    0080.42, 0175.80, -032.98,    -0.3170, -0.3396, 00.7899,    
 0070.846558, 000428,  0.021, _,    0086, 0175, -039,    0081.50, 0175.73, -034.09,    -0.3230, -0.3393, 00.7836,    
 0070.866562, 000397,  0.020, _,    0081, 0174, -035,    0081.61, 0175.27, -034.59,    -0.3236, -0.3367, 00.7807,    
 0070.886551, 000394,  0.020, _,    0081, 0178, -035,    0081.28, 0175.84, -034.45,    -0.3218, -0.3399, 00.7815,    
 0070.906555, 000408,  0.020, _,    0082, 0177, -036,    0081.59, 0176.16, -035.00,    -0.3236, -0.3417, 00.7784,    
 0070.926559, 000397,  0.020, _,    0084, 0182, -032,    0082.03, 0177.31, -034.33,    -0.3260, -0.3481, 00.7822,    
 0070.946548, 000398,  0.020, _,    0086, 0172, -032,    0083.05, 0176.55, -033.91,    -0.3317, -0.3438, 00.7846,    
 0070.966553, 000394,  0.020, _,    0080, 0175, -032,    0082.48, 0175.84, -033.44,    -0.3286, -0.3399, 00.7873,    
 0070.986557, 000393,  0.020, _,    0078, 0178, -033,    0081.45, 0176.52, -033.36,    -0.3228, -0.3437, 00.7877,    
 0071.006561, 000422,  0.021, _,    0086, 0179, -039,    0082.31, 0176.91, -034.48,    -0.3276, -0.3458, 00.7813,    
 0071.026550, 000399,  0.020, _,    0081, 0180, -038,    0082.31, 0177.70, -035.41,    -0.3276, -0.3503, 00.7761,    
 0071.046555, 000394,  0.020, _,    0082, 0179, -032,    0082.05, 0177.95, -034.73,    -0.3261, -0.3517, 00.7799,    
 0071.066559, 000397,  0.020, _,    0077, 0170, -039,    0081.19, 0176.48, -035.50,    -0.3213, -0.3435, 00.7756,    
 0071.086548, 000394,  0.020, _,    0078, 0169, -033,    0080.17, 0174.61, -035.22,    -0.3156, -0.3330, 00.7772,    
 0071.106552, 000403,  0.020, _,    0083, 0174, -040,    0080.89, 0174.50, -035.88,    -0.3196, -0.3324, 00.7734,    
 0071.126556, 000399,  0.020, _,    0082, 0170, -034,    0081.09, 0173.48, -035.94,    -0.3208, -0.3267, 00.7731,    
 0071.146561, 000394,  0.020, _,    0089, 0170, -041,    0082.70, 0172.59, -036.55,    -0.3298, -0.3218, 00.7696,    
 0071.166565, 000417,  0.021, _,    0083, 0169, -030,    0083.03, 0171.75, -035.83,    -0.3316, -0.3170, 00.7737,    
 0071.186554, 000394,  0.020, _,    0080, 0175, -032,    0082.20, 0172.27, -034.42,    -0.3270, -0.3199, 00.7817,    
 0071.206558, 000401,  0.020, _,    0085, 0176, -033,    0082.83, 0173.23, -034.55,    -0.3305, -0.3253, 00.7810,    
 0071.226562, 000396,  0.020, _,    0083, 0178, -030,    0082.98, 0174.06, -033.25,    -0.3314, -0.3300, 00.7884,    
 0071.246552, 000396,  0.020, _,    0083, 0176, -035,    0082.91, 0174.59, -033.69,    -0.3309, -0.3329, 00.7859,    
 0071.266556, 000398,  0.020, _,    0080, 0177, -034,    0082.38, 0174.94, -033.64,    -0.3279, -0.3348, 00.7861,    
 0071.286560, 000395,  0.020, _,    0078, 0174, -035,    0081.38, 0174.91, -033.98,    -0.3223, -0.3347, 00.7842,    
 0071.306549, 000399,  0.020, _,    0078, 0171, -033,    0080.69, 0173.97, -033.75,    -0.3185, -0.3294, 00.7855,    
 0071.326553, 000397,  0.020, _,    0082, 0172, -034,    0080.91, 0173.62, -033.73,    -0.3197, -0.3275, 00.7856,    
 0071.346558, 000396,  0.020, _,    0080, 0172, -039,    0080.78, 0173.23, -034.78,    -0.3190, -0.3253, 00.7797,    
 0071.366547, 000393,  0.020, _,    0078, 0180, -042,    0080.06, 0174.66, -036.41,    -0.3150, -0.3333, 00.7704,    
 0071.386551, 000396,  0.020, _,    0086, 0179, -032,    0081.19, 0175.86, -035.64,    -0.3213, -0.3400, 00.7748,    
 0071.406555, 000400,  0.020, _,    0085, 0176, -042,    0082.16, 0175.91, -036.67,    -0.3267, -0.3403, 00.7689,    
 0071.426559, 000395,  0.020, _,    0082, 0182, -032,    0082.11, 0177.20, -036.31,    -0.3265, -0.3475, 00.7710,    
 0071.446548, 000393,  0.020, _,    0083, 0176, -038,    0082.27, 0177.17, -036.11,    -0.3273, -0.3473, 00.7721,    
 0071.466553, 000393,  0.020, _,    0084, 0175, -034,    0082.62, 0176.52, -036.28,    -0.3294, -0.3437, 00.7711,    
 0071.486557, 000397,  0.020, _,    0083, 0180, -035,    0082.78, 0177.30, -035.52,    -0.3302, -0.3480, 00.7755,    
 0071.506561, 000404,  0.020, _,    0083, 0178, -038,    0082.83, 0177.53, -036.42,    -0.3305, -0.3493, 00.7703,    
 0071.526550, 000395,  0.020, _,    0084, 0177, -034,    0083.14, 0177.45, -035.77,    -0.3323, -0.3489, 00.7741,    
 0071.546555, 000396,  0.020, _,    0080, 0175, -036,    0082.59, 0177.05, -035.89,    -0.3292, -0.3466, 00.7733,    
 0071.566559, 000394,  0.020, _,    0081, 0171, -035,    0082.17, 0175.77, -035.67,    -0.3268, -0.3395, 00.7746,    
 0071.586548, 000397,  0.020, _,    0086, 0182, -034,    0083.00, 0176.92, -035.31,    -0.3315, -0.3459, 00.7766,    
 0071.606552, 000400,  0.020, _,    0085, 0180, -035,    0083.56, 0177.89, -035.09,    -0.3346, -0.3513, 00.7779,    
 0071.626556, 000395,  0.020, _,    0084, 0175, -034,    0083.62, 0177.08, -034.94,    -0.3350, -0.3468, 00.7788,    
 0071.646561, 000398,  0.020, _,    0082, 0172, -039,    0083.30, 0176.09, -035.62,    -0.3331, -0.3413, 00.7749,    
 0071.666550, 000397,  0.020, _,    0077, 0177, -039,    0081.95, 0176.02, -036.55,    -0.3256, -0.3409, 00.7696,    
 0071.686554, 000399,  0.020, _,    0084, 0177, -036,    0082.19, 0176.42, -036.41,    -0.3269, -0.3431, 00.7704,    
 0071.706558, 000400,  0.020, _,    0077, 0170, -034,    0081.33, 0174.98, -035.92,    -0.3221, -0.3351, 00.7732,    
 0071.726547, 000394,  0.020, _,    0082, 0177, -034,    0081.05, 0175.17, -035.47,    -0.3205, -0.3362, 00.7757,    
 0071.746552, 000397,  0.020, _,    0084, 0177, -039,    0081.97, 0175.72, -036.16,    -0.3257, -0.3392, 00.7718,    
 0071.766556, 000400,  0.020, _,    0080, 0177, -032,    0081.41, 0175.92, -035.47,    -0.3225, -0.3403, 00.7757,    
 0071.786560, 000395,  0.020, _,    0081, 0185, -035,    0081.38, 0177.86, -035.09,    -0.3223, -0.3512, 00.7779,    
 0071.806549, 000403,  0.020, _,    0082, 0175, -034,    0081.44, 0177.58, -035.08,    -0.3227, -0.3496, 00.7780,    
 0071.826553, 000395,  0.020, _,    0078, 0171, -035,    0080.75, 0175.91, -034.89,    -0.3188, -0.3403, 00.7790,    
 0071.846558, 000402,  0.020, _,    0078, 0171, -030,    0079.95, 0174.88, -034.05,    -0.3143, -0.3345, 00.7838,    
 0071.866547, 000395,  0.020, _,    0078, 0176, -033,    0079.56, 0174.91, -033.48,    -0.3121, -0.3347, 00.7870,    
 0071.886551, 000397,  0.020, _,    0088, 0176, -035,    0081.12, 0175.34, -033.95,    -0.3209, -0.3371, 00.7844,    
 0071.906555, 000402,  0.020, _,    0084, 0175, -029,    0082.19, 0175.16, -032.78,    -0.3269, -0.3361, 00.7910,    
 0071.926559, 000395,  0.020, _,    0085, 0174, -033,    0082.52, 0174.97, -032.69,    -0.3287, -0.3350, 00.7915,    
 0071.946548, 000399,  0.020, _,    0090, 0169, -035,    0084.36, 0173.72, -033.20,    -0.3391, -0.3280, 00.7886,    
 0071.966553, 000396,  0.020, _,    0080, 0175, -032,    0083.59, 0173.81, -032.98,    -0.3348, -0.3286, 00.7899,    
 0071.986557, 000395,  0.020, _,    0083, 0176, -035,    0083.25, 0174.33, -033.27,    -0.3329, -0.3314, 00.7883,    
 0072.006561, 000403,  0.020, _,    0082, 0177, -036,    0083.17, 0174.78, -033.94,    -0.3324, -0.3340, 00.7844,    
 0072.026550, 000396,  0.020, _,    0085, 0174, -038,    0083.41, 0174.67, -034.77,    -0.3337, -0.3334, 00.7797,    
 0072.046555, 000397,  0.020, _,    0081, 0176, -038,    0083.17, 0174.80, -035.59,    -0.3324, -0.3341, 00.7750,    
 0072.066559, 000393,  0.020, _,    0080, 0172, -039,    0082.33, 0174.45, -036.30,    -0.3277, -0.3321, 00.7710,    
 0072.086548, 000393,  0.020, _,    0081, 0174, -035,    0082.19, 0174.14, -036.22,    -0.3269, -0.3304, 00.7715,    
 0072.106552, 000402,  0.020, _,    0078, 0180, -038,    0081.27, 0175.48, -036.50,    -0.3217, -0.3379, 00.7699,    
 0072.126556, 000399,  0.020, _,    0083, 0174, -042,    0081.48, 0175.25, -037.83,    -0.3229, -0.3366, 00.7623,    
 0072.146561, 000393,  0.020, _,    0078, 0174, -033,    0080.81, 0174.91, -037.00,    -0.3192, -0.3347, 00.7670,    
 0072.166550, 000400,  0.020, _,    0081, 0171, -033,    0080.59, 0174.17, -036.02,    -0.3179, -0.3306, 00.7726,    
 0072.186554, 000398,  0.020, _,    0081, 0176, -033,    0080.77, 0174.41, -035.45,    -0.3189, -0.3319, 00.7758,    
 0072.206558, 000402,  0.020, _,    0086, 0168, -036,    0081.69, 0173.33, -035.47,    -0.3241, -0.3259, 00.7757,    
 0072.226547, 000398,  0.020, _,    0082, 0177, -034,    0082.05, 0173.59, -035.31,    -0.3261, -0.3273, 00.7766,    
 0072.246552, 000396,  0.020, _,    0081, 0176, -035,    0081.58, 0174.53, -035.05,    -0.3235, -0.3326, 00.7781,    
 0072.266556, 000412,  0.021, _,    0080, 0175, -036,    0081.39, 0174.34, -035.33,    -0.3224, -0.3315, 00.7765,    
 0072.286560, 000395,  0.020, _,    0083, 0178, -042,    0081.53, 0175.34, -036.61,    -0.3232, -0.3371, 00.7693,    
 0072.306549, 000404,  0.020, _,    0075, 0177, -039,    0080.45, 0175.61, -037.38,    -0.3172, -0.3386, 00.7649,    
 0072.326553, 000401,  0.020, _,    0081, 0176, -035,    0080.11, 0175.84, -036.72,    -0.3152, -0.3399, 00.7686,    
 0072.346558, 000397,  0.020, _,    0081, 0171, -035,    0080.69, 0174.73, -036.41,    -0.3185, -0.3337, 00.7704,    
 0072.366547, 000394,  0.020, _,    0078, 0174, -033,    0079.88, 0174.47, -035.58,    -0.3139, -0.3322, 00.7751,    
 0072.386551, 000393,  0.020, _,    0084, 0172, -034,    0080.83, 0174.05, -035.23,    -0.3193, -0.3299, 00.7771,    
 0072.406555, 000403,  0.020, _,    0084, 0168, -039,    0081.53, 0172.72, -036.00,    -0.3232, -0.3225, 00.7727,    
 0072.426559, 000426,  0.021, _,    0083, 0178, -040,    0081.89, 0173.64, -037.00,    -0.3252, -0.3276, 00.7670,    
 0072.446548, 000395,  0.020, _,    0084, 0177, -039,    0082.30, 0174.66, -037.47,    -0.3275, -0.3333, 00.7644,    
 0072.466553, 000394,  0.020, _,    0080, 0177, -034,    0081.89, 0175.03, -036.86,    -0.3252, -0.3354, 00.7678,    
 0072.486557, 000396,  0.020, _,    0081, 0177, -034,    0081.58, 0175.56, -036.11,    -0.3235, -0.3383, 00.7721,    
 0072.506561, 000405,  0.020, _,    0078, 0176, -034,    0080.97, 0175.59, -035.70,    -0.3200, -0.3385, 00.7744,    
 0072.526550, 000394,  0.020, _,    0081, 0176, -038,    0080.75, 0175.72, -036.00,    -0.3188, -0.3392, 00.7727,    
 0072.546555, 000393,  0.020, _,    0092, 0180, -035,    0083.25, 0176.55, -035.92,    -0.3329, -0.3438, 00.7732,    
 0072.566559, 000393,  0.020, _,    0083, 0174, -035,    0083.56, 0176.22, -035.58,    -0.3346, -0.3420, 00.7751,    
 0072.586548, 000398,  0.020, _,    0078, 0176, -038,    0082.19, 0175.98, -036.20,    -0.3269, -0.3407, 00.7716,    
