 timestamp,   dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 0003.399902, 000976,  0.976, _,    -00038, 000080, -00038,    
 0003.401367, 000977,  0.977, _,    -00039, 000081, -00035,    
 0003.402344, 000977,  0.977, _,    -00038, 000079, -00039,    
 0003.403320, 000978,  0.978, _,    -00035, 000074, -00043,    
 0003.404297, 000978,  0.978, _,    -00034, 000077, -00042,    
 0003.405273, 000986,  0.986, _,    -00033, 000083, -00039,    
 0003.406250, 000978,  0.978, _,    -00033, 000079, -00035,    
 0003.407227, 000977,  0.977, _,    -00034, 000076, -00036,    
 0003.408203, 000976,  0.976, _,    -00035, 000076, -00034,    
 0003.409180, 000977,  0.977, _,    -00033, 000076, -00029,    
 0003.410156, 000975,  0.975, _,    -00033, 000072, -00025,    
 0003.411133, 000975,  0.975, _,    -00039, 000072, -00028,    
 0003.412109, 001199,  1.199, X,    -00048, 000074, -00033,    
 0003.413574, 001047,  1.047, X,    -00048, 000075, -00040,    
