 time, start,  dur,     perc,  X,    rMx1, rMy1, rMz1,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8828, 078035, 002956,  2.956, X,    0093, 0152, -027,    -00140, 000022, 008331,    -00028, 000084, -00037,    
 8828, 081019, 002953,  2.953, X,    0093, 0152, -027,    -00201, -00017, 008331,    -00024, 000079, -00026,    
 8828, 084000, 002951,  2.951, X,    0093, 0152, -027,    -00182, -00019, 008399,    -00037, 000077, -00037,    
 8828, 086980, 002952,  2.952, X,    0088, 0162, -021,    -00245, -00007, 008435,    -00030, 000075, -00033,    
 8828, 089959, 002957,  2.957, X,    0088, 0162, -021,    -00215, -00040, 008381,    -00037, 000077, -00034,    
 8828, 092944, 002951,  2.951, X,    0088, 0162, -021,    -00218, 000015, 008306,    -00040, 000073, -00038,    
 8828, 095923, 002954,  2.954, X,    0093, 0154, -029,    -00219, 000003, 008411,    -00038, 000077, -00030,    
 8828, 098905, 002954,  2.954, X,    0093, 0154, -029,    -00195, -00020, 008388,    -00039, 000081, -00033,    
 8828, 101887, 002956,  2.956, X,    0093, 0154, -029,    -00169, -00006, 008357,    -00035, 000077, -00030,    
 8828, 104872, 002954,  2.954, X,    0093, 0154, -029,    -00179, -00020, 008366,    -00041, 000087, -00029,    
 8828, 107854, 002959,  2.959, X,    0091, 0159, -020,    -00198, 000045, 008336,    -00035, 000070, -00034,    
 8828, 110841, 002951,  2.951, X,    0091, 0159, -020,    -00212, 000015, 008337,    -00040, 000071, -00042,    
 8828, 113820, 002950,  2.950, X,    0091, 0159, -020,    -00208, -00027, 008349,    -00036, 000081, -00034,    
 8828, 116798, 002951,  2.951, X,    0089, 0154, -029,    -00178, 000008, 008399,    -00034, 000082, -00032,    
 8828, 119777, 002956,  2.956, X,    0089, 0154, -029,    -00194, -00032, 008444,    -00038, 000074, -00030,    
 8828, 122763, 002954,  2.954, X,    0089, 0154, -029,    -00175, -00040, 008306,    -00035, 000082, -00034,    
 8828, 125745, 002950,  2.950, X,    0091, 0152, -024,    -00199, -00015, 008371,    -00029, 000072, -00036,    
 8828, 128723, 002953,  2.953, X,    0091, 0152, -024,    -00208, -00022, 008371,    -00034, 000070, -00031,    
 8828, 131704, 002952,  2.952, X,    0091, 0152, -024,    -00196, 000009, 008388,    -00035, 000080, -00035,    
 8828, 134685, 002950,  2.950, X,    0091, 0152, -024,    -00207, -00021, 008376,    -00041, 000075, -00032,    
 8828, 137663, 002953,  2.953, X,    0089, 0159, -015,    -00240, -00013, 008335,    -00036, 000082, -00024,    
 8828, 140645, 002955,  2.955, X,    0089, 0159, -015,    -00186, -00027, 008369,    -00030, 000081, -00033,    
 8828, 143628, 002958,  2.958, X,    0089, 0159, -015,    -00228, -00006, 008378,    -00028, 000075, -00029,    
 8828, 146614, 002950,  2.950, X,    0096, 0154, -027,    -00180, 000007, 008372,    -00043, 000076, -00034,    
 8828, 149641, 002970,  2.970, X,    0096, 0154, -027,    -00185, -00048, 008427,    -00036, 000075, -00030,    
 8828, 152642, 002963,  2.963, X,    0096, 0154, -027,    -00214, -00014, 008418,    -00040, 000070, -00030,    
 8828, 155634, 002958,  2.958, X,    0096, 0159, -024,    -00194, 000013, 008374,    -00032, 000078, -00036,    
 8828, 158619, 002957,  2.957, X,    0096, 0159, -024,    -00244, -00012, 008331,    -00032, 000074, -00040,    
 8828, 161604, 002953,  2.953, X,    0096, 0159, -024,    -00199, -00001, 008357,    -00036, 000079, -00036,    
 8828, 164585, 002953,  2.953, X,    0096, 0159, -024,    -00223, -00023, 008378,    -00038, 000075, -00027,    
 8828, 167566, 002955,  2.955, X,    0088, 0155, -021,    -00219, -00037, 008334,    -00035, 000072, -00036,    
 8828, 170549, 002952,  2.952, X,    0088, 0155, -021,    -00211, -00036, 008374,    -00041, 000081, -00029,    
 8828, 173529, 002952,  2.952, X,    0088, 0155, -021,    -00191, -00032, 008392,    -00038, 000077, -00036,    
 8828, 176509, 002951,  2.951, X,    0094, 0153, -028,    -00196, -00016, 008325,    -00041, 000070, -00034,    
 8828, 179488, 002956,  2.956, X,    0094, 0153, -028,    -00213, -00040, 008328,    -00035, 000077, -00031,    
 8828, 182473, 002954,  2.954, X,    0094, 0153, -028,    -00220, -00003, 008378,    -00037, 000076, -00033,    
 8828, 185454, 002952,  2.952, X,    0088, 0160, -023,    -00207, -00016, 008456,    -00028, 000065, -00041,    
 8828, 188434, 002954,  2.954, X,    0088, 0160, -023,    -00215, -00036, 008404,    -00030, 000079, -00032,    
 8828, 191417, 002952,  2.952, X,    0088, 0160, -023,    -00199, 000002, 008398,    -00030, 000079, -00039,    
 8828, 194397, 002954,  2.954, X,    0088, 0160, -023,    -00194, -00041, 008356,    -00039, 000070, -00027,    
 8828, 197379, 002954,  2.954, X,    0093, 0154, -024,    -00199, -00028, 008306,    -00035, 000083, -00037,    
 8828, 200362, 002951,  2.951, X,    0093, 0154, -024,    -00203, -00004, 008430,    -00038, 000082, -00040,    
 8828, 203342, 002952,  2.952, X,    0093, 0154, -024,    -00234, -00029, 008346,    -00034, 000080, -00038,    
 8828, 206322, 002952,  2.952, X,    0092, 0157, -026,    -00231, -00010, 008421,    -00031, 000083, -00037,    
 8828, 209302, 002953,  2.953, X,    0092, 0157, -026,    -00207, -00006, 008416,    -00038, 000083, -00031,    
 8828, 212284, 002951,  2.951, X,    0092, 0157, -026,    -00237, -00001, 008396,    -00031, 000080, -00030,    
 8828, 215263, 002954,  2.954, X,    0091, 0152, -032,    -00217, -00002, 008394,    -00036, 000080, -00027,    
 8828, 218245, 002953,  2.953, X,    0091, 0152, -032,    -00188, 000010, 008386,    -00035, 000076, -00037,    
 8828, 221226, 002953,  2.953, X,    0091, 0152, -032,    -00226, -00016, 008397,    -00037, 000075, -00043,    
 8828, 224207, 002953,  2.953, X,    0091, 0152, -032,    -00199, -00038, 008388,    -00038, 000072, -00038,    
 8828, 227187, 002954,  2.954, X,    0099, 0157, -023,    -00249, -00026, 008370,    -00033, 000078, -00038,    
 8828, 230169, 002953,  2.953, X,    0099, 0157, -023,    -00231, -00018, 008370,    -00041, 000078, -00028,    
 8828, 233150, 002954,  2.954, X,    0099, 0157, -023,    -00169, -00060, 008390,    -00035, 000086, -00033,    
 8828, 236132, 002951,  2.951, X,    0088, 0157, -026,    -00177, -00035, 008321,    -00030, 000070, -00029,    
 8828, 239112, 002954,  2.954, X,    0088, 0157, -026,    -00204, 000012, 008325,    -00034, 000071, -00029,    
 8828, 242094, 002952,  2.952, X,    0088, 0157, -026,    -00219, -00052, 008389,    -00030, 000081, -00035,    
 8828, 245073, 002952,  2.952, X,    0096, 0154, -027,    -00236, -00045, 008411,    -00035, 000073, -00029,    
 8828, 248053, 002955,  2.955, X,    0096, 0154, -027,    -00218, -00035, 008363,    -00037, 000073, -00037,    
 8828, 251035, 002953,  2.953, X,    0096, 0154, -027,    -00200, -00024, 008401,    -00032, 000081, -00033,    
 8828, 254016, 002953,  2.953, X,    0096, 0154, -027,    -00230, -00013, 008353,    -00037, 000076, -00033,    
 8828, 257044, 002981,  2.981, X,    0083, 0160, -030,    -00239, -00005, 008356,    -00028, 000072, -00030,    
 8828, 260054, 002959,  2.959, X,    0083, 0160, -030,    -00224, -00040, 008346,    -00034, 000077, -00033,    
 8828, 263042, 002955,  2.955, X,    0083, 0160, -030,    -00176, -00024, 008369,    -00036, 000068, -00028,    
 8828, 266027, 002953,  2.953, X,    0086, 0154, -022,    -00200, 000003, 008373,    -00035, 000070, -00032,    
 8828, 269008, 002958,  2.958, X,    0086, 0154, -022,    -00192, -00007, 008374,    -00032, 000066, -00035,    
 8828, 271994, 002955,  2.955, X,    0086, 0154, -022,    -00163, 000007, 008403,    -00033, 000077, -00040,    
 8828, 274978, 002953,  2.953, X,    0090, 0157, -026,    -00156, -00011, 008363,    -00030, 000075, -00033,    
 8828, 277959, 002962,  2.962, X,    0090, 0157, -026,    -00258, -00014, 008429,    -00033, 000072, -00034,    
 8828, 280949, 002954,  2.954, X,    0090, 0157, -026,    -00206, -00031, 008301,    -00030, 000073, -00032,    
 8828, 283932, 002951,  2.951, X,    0090, 0157, -026,    -00203, 000003, 008374,    -00038, 000078, -00030,    
 8828, 286911, 002952,  2.952, X,    0092, 0155, -026,    -00160, -00012, 008337,    -00033, 000075, -00033,    
 8828, 289892, 002959,  2.959, X,    0092, 0155, -026,    -00203, -00029, 008409,    -00036, 000076, -00030,    
 8828, 292879, 002958,  2.958, X,    0092, 0155, -026,    -00219, 000005, 008353,    -00035, 000075, -00035,    
 8828, 295866, 002960,  2.960, X,    0100, 0163, -029,    -00215, -00034, 008393,    -00036, 000079, -00035,    
 8828, 298854, 002965,  2.965, X,    0100, 0163, -029,    -00230, -00033, 008353,    -00030, 000084, -00029,    
 8828, 301847, 002952,  2.952, X,    0100, 0163, -029,    -00205, -00009, 008399,    -00036, 000088, -00030,    
 8828, 304827, 002950,  2.950, X,    0091, 0156, -029,    -00194, -00012, 008374,    -00036, 000085, -00032,    
 8828, 307805, 002953,  2.953, X,    0091, 0156, -022,    -00191, -00017, 008383,    -00036, 000074, -00030,    
 8828, 310785, 002952,  2.952, X,    0091, 0156, -022,    -00207, -00014, 008261,    -00036, 000080, -00032,    
 8828, 313765, 002951,  2.951, X,    0091, 0156, -022,    -00225, -00016, 008415,    -00031, 000077, -00026,    
 8828, 316744, 002950,  2.950, X,    0092, 0160, -028,    -00198, -00019, 008335,    -00035, 000079, -00038,    
 8828, 319722, 002954,  2.954, X,    0092, 0160, -028,    -00217, -00010, 008392,    -00036, 000075, -00030,    
 8828, 322705, 002951,  2.951, X,    0092, 0160, -028,    -00232, -00006, 008430,    -00035, 000075, -00040,    
 8828, 325684, 002951,  2.951, X,    0098, 0156, -029,    -00255, -00015, 008390,    -00033, 000079, -00032,    
 8828, 328663, 002953,  2.953, X,    0098, 0156, -029,    -00234, -00015, 008360,    -00031, 000074, -00035,    
 8828, 331644, 002956,  2.956, X,    0098, 0156, -029,    -00238, -00014, 008372,    -00049, 000074, -00037,    
 8828, 334628, 002958,  2.958, X,    0098, 0156, -029,    -00249, -00004, 008399,    -00033, 000072, -00037,    
 8828, 337614, 002955,  2.955, X,    0090, 0155, -028,    -00239, -00031, 008360,    -00033, 000089, -00034,    
 8828, 340597, 002951,  2.951, X,    0090, 0155, -028,    -00230, -00040, 008391,    -00038, 000077, -00033,    
 8828, 343576, 002952,  2.952, X,    0090, 0155, -028,    -00186, -00012, 008364,    -00038, 000082, -00032,    
 8828, 346556, 002950,  2.950, X,    0093, 0156, -029,    -00267, -00006, 008372,    -00034, 000074, -00041,    
 8828, 349534, 002954,  2.954, X,    0093, 0156, -029,    -00236, -00021, 008367,    -00041, 000085, -00032,    
 8828, 352516, 002953,  2.953, X,    0093, 0156, -029,    -00230, -00006, 008385,    -00039, 000073, -00033,    
 8828, 355498, 002952,  2.952, X,    0089, 0156, -024,    -00214, -00007, 008408,    -00040, 000075, -00032,    
 8828, 358478, 002956,  2.956, X,    0089, 0156, -024,    -00232, -00009, 008394,    -00036, 000076, -00030,    
 8828, 361462, 002953,  2.953, X,    0089, 0156, -024,    -00231, 000006, 008442,    -00039, 000080, -00026,    
 8828, 364488, 002965,  2.965, X,    0089, 0156, -024,    -00177, -00010, 008383,    -00034, 000085, -00037,    
 8828, 367484, 002960,  2.960, X,    0094, 0162, -023,    -00236, -00005, 008349,    -00039, 000084, -00040,    
 8828, 370474, 002955,  2.955, X,    0094, 0162, -023,    -00236, -00018, 008405,    -00038, 000074, -00033,    
 8828, 373457, 002953,  2.953, X,    0094, 0162, -023,    -00216, -00018, 008364,    -00035, 000068, -00035,    
 8828, 376438, 002952,  2.952, X,    0088, 0157, -026,    -00179, -00013, 008407,    -00037, 000081, -00035,    
 8828, 379418, 002955,  2.955, X,    0088, 0157, -026,    -00196, 000015, 008342,    -00036, 000075, -00036,    
 8828, 382401, 002955,  2.955, X,    0088, 0157, -026,    -00192, 000023, 008369,    -00040, 000080, -00037,    
 8828, 385385, 002951,  2.951, X,    0088, 0160, -021,    -00192, -00006, 008385,    -00035, 000079, -00036,    
 8828, 388364, 002955,  2.955, X,    0088, 0160, -021,    -00219, -00009, 008380,    -00033, 000071, -00033,    
 8828, 391347, 002953,  2.953, X,    0088, 0160, -021,    -00209, -00027, 008358,    -00039, 000076, -00037,    
 8828, 394329, 002953,  2.953, X,    0088, 0160, -021,    -00188, -00042, 008410,    -00039, 000080, -00032,    
 8828, 397310, 002953,  2.953, X,    0089, 0154, -020,    -00191, 000008, 008395,    -00035, 000079, -00020,    
 8828, 400291, 002954,  2.954, X,    0089, 0154, -020,    -00217, 000016, 008375,    -00041, 000078, -00029,    
 8828, 403273, 002951,  2.951, X,    0089, 0154, -020,    -00194, 000004, 008339,    -00036, 000082, -00040,    
 8828, 406251, 002952,  2.952, X,    0093, 0156, -020,    -00195, -00047, 008300,    -00041, 000082, -00037,    
 8828, 409231, 002955,  2.955, X,    0093, 0156, -020,    -00247, -00041, 008404,    -00036, 000078, -00029,    
 8828, 412215, 002953,  2.953, X,    0093, 0156, -020,    -00204, -00035, 008309,    -00037, 000082, -00030,    
 8828, 415196, 002952,  2.952, X,    0090, 0153, -028,    -00199, -00039, 008341,    -00030, 000080, -00032,    
 8828, 418176, 002966,  2.966, X,    0090, 0153, -028,    -00219, -00032, 008357,    -00034, 000082, -00035,    
 8828, 421170, 002953,  2.953, X,    0090, 0153, -028,    -00194, -00039, 008392,    -00035, 000076, -00035,    
 8828, 424151, 002953,  2.953, X,    0090, 0153, -028,    -00187, -00026, 008385,    -00038, 000077, -00033,    
 8828, 427132, 002954,  2.954, X,    0096, 0154, -027,    -00220, -00046, 008360,    -00035, 000076, -00030,    
 8828, 430114, 002954,  2.954, X,    0096, 0154, -027,    -00232, -00033, 008401,    -00036, 000069, -00035,    
 8828, 433096, 002952,  2.952, X,    0096, 0154, -027,    -00195, -00014, 008352,    -00029, 000076, -00034,    
 8828, 436076, 002952,  2.952, X,    0090, 0155, -028,    -00244, -00056, 008397,    -00031, 000077, -00034,    
 8828, 439056, 002954,  2.954, X,    0090, 0155, -028,    -00201, -00031, 008389,    -00028, 000074, -00025,    
 8828, 442038, 002952,  2.952, X,    0090, 0155, -028,    -00213, 000000, 008341,    -00039, 000067, -00037,    
 8828, 445018, 002951,  2.951, X,    0086, 0152, -027,    -00213, 000004, 008405,    -00043, 000075, -00036,    
 8828, 447997, 002955,  2.955, X,    0086, 0152, -027,    -00243, 000002, 008322,    -00037, 000078, -00030,    
 8828, 450980, 002953,  2.953, X,    0086, 0152, -027,    -00189, -00051, 008357,    -00041, 000080, -00033,    
 8828, 453961, 002955,  2.955, X,    0086, 0152, -027,    -00236, -00042, 008344,    -00037, 000079, -00035,    
 8828, 456944, 002951,  2.951, X,    0090, 0157, -021,    -00197, -00042, 008370,    -00035, 000080, -00035,    
 8828, 459922, 002953,  2.953, X,    0090, 0157, -021,    -00238, 000012, 008357,    -00038, 000080, -00034,    
 8828, 462903, 002952,  2.952, X,    0090, 0157, -021,    -00193, -00051, 008400,    -00030, 000076, -00028,    
 8828, 465883, 002957,  2.957, X,    0088, 0153, -026,    -00201, -00059, 008376,    -00037, 000092, -00036,    
 8828, 468868, 002961,  2.961, X,    0088, 0153, -026,    -00224, -00032, 008395,    -00031, 000076, -00034,    
 8828, 471858, 002956,  2.956, X,    0088, 0153, -026,    -00231, -00009, 008350,    -00036, 000080, -00031,    
 8828, 474901, 002965,  2.965, X,    0085, 0157, -021,    -00206, -00026, 008318,    -00034, 000080, -00038,    
 8828, 477898, 002956,  2.956, X,    0085, 0157, -021,    -00184, -00011, 008401,    -00037, 000073, -00030,    
 8828, 480883, 002960,  2.960, X,    0085, 0157, -021,    -00217, -00011, 008346,    -00040, 000080, -00037,    
 8828, 483872, 002957,  2.957, X,    0085, 0157, -021,    -00276, -00015, 008439,    -00036, 000087, -00035,    
 8828, 486858, 002956,  2.956, X,    0092, 0155, -028,    -00201, -00007, 008374,    -00034, 000072, -00026,    
 8828, 489842, 002952,  2.952, X,    0092, 0155, -028,    -00213, -00015, 008374,    -00033, 000076, -00039,    
 8828, 492823, 002952,  2.952, X,    0092, 0155, -028,    -00207, -00023, 008394,    -00033, 000075, -00034,    
 8828, 495803, 002954,  2.954, X,    0092, 0155, -021,    -00210, -00027, 008374,    -00032, 000081, -00038,    
 8828, 498785, 002953,  2.953, X,    0092, 0155, -021,    -00209, -00018, 008338,    -00035, 000075, -00026,    
 8828, 501767, 002952,  2.952, X,    0092, 0155, -021,    -00201, -00032, 008384,    -00036, 000078, -00030,    
 8828, 504747, 002952,  2.952, X,    0090, 0153, -026,    -00227, -00006, 008409,    -00023, 000083, -00035,    
 8828, 507727, 002959,  2.959, X,    0090, 0153, -026,    -00245, -00012, 008367,    -00040, 000073, -00029,    
 8828, 510716, 002954,  2.954, X,    0090, 0153, -026,    -00238, -00020, 008322,    -00040, 000080, -00034,    
 8828, 513698, 002953,  2.953, X,    0090, 0153, -026,    -00228, -00031, 008313,    -00035, 000082, -00038,    
 8828, 516680, 002950,  2.950, X,    0090, 0153, -021,    -00221, -00029, 008373,    -00038, 000070, -00029,    
 8828, 519658, 002954,  2.954, X,    0090, 0153, -021,    -00208, 000029, 008399,    -00031, 000069, -00037,    
 8828, 522641, 002957,  2.957, X,    0090, 0153, -021,    -00186, -00006, 008366,    -00029, 000071, -00031,    
 8828, 525627, 002953,  2.953, X,    0091, 0152, -022,    -00223, -00016, 008360,    -00031, 000079, -00032,    
 8828, 528609, 002954,  2.954, X,    0091, 0152, -022,    -00224, 000022, 008384,    -00034, 000079, -00031,    
 8828, 531591, 002953,  2.953, X,    0091, 0152, -022,    -00256, -00003, 008395,    -00035, 000079, -00034,    
 8828, 534572, 002951,  2.951, X,    0096, 0159, -022,    -00187, -00016, 008379,    -00027, 000077, -00033,    
 8828, 537551, 002954,  2.954, X,    0096, 0159, -022,    -00201, -00025, 008344,    -00043, 000086, -00035,    
 8828, 540533, 002954,  2.954, X,    0096, 0159, -022,    -00194, 000000, 008341,    -00032, 000078, -00033,    
 8828, 543515, 002952,  2.952, X,    0096, 0159, -022,    -00190, -00005, 008339,    -00042, 000068, -00034,    
 8828, 546495, 002951,  2.951, X,    0093, 0163, -027,    -00237, -00012, 008352,    -00036, 000083, -00033,    
 8828, 549474, 002955,  2.955, X,    0093, 0163, -027,    -00193, -00009, 008341,    -00034, 000077, -00037,    
 8828, 552457, 002953,  2.953, X,    0093, 0163, -027,    -00199, -00057, 008363,    -00034, 000081, -00029,    
 8828, 555438, 002952,  2.952, X,    0089, 0159, -022,    -00198, -00022, 008331,    -00042, 000079, -00031,    
 8828, 558418, 002954,  2.954, X,    0089, 0159, -022,    -00203, -00013, 008383,    -00038, 000072, -00033,    
 8828, 561400, 002953,  2.953, X,    0089, 0159, -022,    -00221, -00026, 008421,    -00041, 000078, -00031,    
 8828, 564381, 002953,  2.953, X,    0088, 0160, -026,    -00199, 000008, 008390,    -00036, 000082, -00030,    
 8828, 567361, 002956,  2.956, X,    0088, 0160, -026,    -00193, -00008, 008361,    -00032, 000073, -00030,    
 8828, 570346, 002952,  2.952, X,    0088, 0160, -026,    -00224, -00006, 008314,    -00032, 000084, -00032,    
 8828, 573326, 002952,  2.952, X,    0088, 0160, -026,    -00200, 000000, 008369,    -00040, 000085, -00036,    
 8828, 576306, 002951,  2.951, X,    0094, 0162, -026,    -00190, -00015, 008367,    -00041, 000076, -00040,    
 8828, 579285, 002954,  2.954, X,    0094, 0162, -026,    -00197, -00024, 008409,    -00035, 000076, -00032,    
 8828, 582317, 002971,  2.971, X,    0094, 0162, -026,    -00195, -00054, 008472,    -00029, 000075, -00030,    
 8828, 585318, 002956,  2.956, X,    0091, 0156, -027,    -00244, -00031, 008366,    -00035, 000080, -00029,    
 8828, 588303, 002959,  2.959, X,    0091, 0156, -027,    -00211, -00036, 008401,    -00037, 000073, -00028,    
 8828, 591290, 002954,  2.954, X,    0091, 0156, -027,    -00218, -00079, 008408,    -00029, 000073, -00020,    
 8828, 594272, 002952,  2.952, X,    0089, 0159, -027,    -00200, -00054, 008343,    -00038, 000073, -00039,    
 8828, 597252, 002958,  2.958, X,    0089, 0159, -017,    -00222, -00015, 008374,    -00040, 000083, -00026,    
 8828, 600238, 002953,  2.953, X,    0089, 0159, -017,    -00217, -00067, 008339,    -00031, 000074, -00036,    
 8828, 603219, 002953,  2.953, X,    0089, 0159, -017,    -00188, -00050, 008304,    -00026, 000072, -00033,    
 8828, 606200, 002954,  2.954, X,    0088, 0153, -030,    -00185, -00014, 008336,    -00034, 000076, -00028,    
 8828, 609181, 002955,  2.955, X,    0088, 0153, -030,    -00196, -00058, 008408,    -00028, 000084, -00022,    
 8828, 612164, 002953,  2.953, X,    0088, 0153, -030,    -00218, -00066, 008369,    -00033, 000076, -00038,    
 8828, 615146, 002952,  2.952, X,    0094, 0155, -018,    -00240, -00024, 008411,    -00034, 000078, -00025,    
 8828, 618126, 002955,  2.955, X,    0094, 0155, -018,    -00216, -00036, 008418,    -00035, 000075, -00026,    
 8828, 621109, 002952,  2.952, X,    0094, 0155, -018,    -00239, -00039, 008368,    -00029, 000071, -00031,    
 8828, 624090, 002951,  2.951, X,    0094, 0155, -018,    -00206, 000007, 008412,    -00041, 000072, -00031,    
 8828, 627070, 002966,  2.966, X,    0092, 0162, -028,    -00230, -00013, 008400,    -00041, 000079, -00037,    
 8828, 630065, 002955,  2.955, X,    0092, 0162, -028,    -00210, -00014, 008382,    -00028, 000076, -00029,    
 8828, 633048, 002952,  2.952, X,    0092, 0162, -028,    -00209, 000021, 008283,    -00029, 000080, -00028,    
 8828, 636028, 002953,  2.953, X,    0096, 0154, -024,    -00238, 000012, 008424,    -00033, 000074, -00034,    
 8828, 639009, 002954,  2.954, X,    0096, 0154, -024,    -00230, -00033, 008373,    -00035, 000081, -00029,    
 8828, 641991, 002952,  2.952, X,    0096, 0154, -024,    -00259, -00049, 008387,    -00031, 000071, -00031,    
 8828, 644971, 002953,  2.953, X,    0094, 0160, -021,    -00248, -00020, 008423,    -00030, 000076, -00031,    
 8828, 647952, 002967,  2.967, X,    0094, 0160, -021,    -00258, -00026, 008352,    -00042, 000082, -00028,    
 8828, 650948, 002952,  2.952, X,    0094, 0160, -021,    -00231, -00008, 008405,    -00040, 000078, -00032,    
 8828, 653928, 002953,  2.953, X,    0094, 0160, -021,    -00222, -00004, 008397,    -00032, 000076, -00037,    
 8828, 656909, 002951,  2.951, X,    0093, 0154, -027,    -00245, -00003, 008386,    -00040, 000082, -00034,    
 8828, 659888, 002960,  2.960, X,    0093, 0154, -027,    -00260, 000001, 008384,    -00034, 000083, -00040,    
 8828, 662877, 002957,  2.957, X,    0093, 0154, -027,    -00235, -00026, 008376,    -00032, 000075, -00032,    
 8828, 665863, 002958,  2.958, X,    0092, 0155, -035,    -00204, 000031, 008392,    -00036, 000075, -00036,    
 8828, 668849, 002967,  2.967, X,    0092, 0155, -035,    -00221, -00004, 008330,    -00035, 000078, -00035,    
 8828, 671844, 002949,  2.949, X,    0092, 0155, -035,    -00229, 000008, 008384,    -00029, 000069, -00034,    
 8828, 674821, 002951,  2.951, X,    0088, 0153, -026,    -00203, -00015, 008353,    -00041, 000074, -00044,    
 8828, 677801, 002952,  2.952, X,    0088, 0153, -026,    -00195, -00004, 008352,    -00041, 000081, -00034,    
 8828, 680781, 002952,  2.952, X,    0088, 0153, -026,    -00230, -00002, 008405,    -00035, 000073, -00034,    
 8828, 683761, 002953,  2.953, X,    0088, 0153, -026,    -00230, -00007, 008393,    -00032, 000069, -00034,    
 8828, 686742, 002951,  2.951, X,    0089, 0154, -022,    -00211, -00019, 008372,    -00033, 000075, -00032,    
 8828, 689772, 002965,  2.965, X,    0089, 0154, -022,    -00181, -00022, 008346,    -00029, 000076, -00031,    
 8828, 692768, 002955,  2.955, X,    0089, 0154, -022,    -00201, -00041, 008311,    -00038, 000071, -00034,    
 8828, 695752, 002952,  2.952, X,    0093, 0159, -029,    -00188, 000020, 008340,    -00042, 000087, -00034,    
 8828, 698734, 002957,  2.957, X,    0093, 0159, -029,    -00195, -00013, 008323,    -00039, 000078, -00028,    
 8828, 701720, 002952,  2.952, X,    0093, 0159, -029,    -00190, -00012, 008342,    -00036, 000075, -00033,    
 8828, 704701, 002951,  2.951, X,    0093, 0156, -029,    -00208, -00014, 008370,    -00037, 000073, -00038,    
 8828, 707680, 002952,  2.952, X,    0093, 0156, -029,    -00175, -00028, 008351,    -00038, 000075, -00027,    
 8828, 710660, 002950,  2.950, X,    0093, 0156, -029,    -00231, 000007, 008433,    -00040, 000078, -00031,    
 8828, 713639, 002958,  2.958, X,    0093, 0156, -029,    -00191, -00015, 008383,    -00039, 000075, -00029,    
 8828, 716625, 002953,  2.953, X,    0086, 0159, -027,    -00245, -00034, 008374,    -00035, 000075, -00032,    
 8828, 719606, 002954,  2.954, X,    0086, 0159, -027,    -00177, -00022, 008391,    -00036, 000071, -00036,    
 8828, 722588, 002954,  2.954, X,    0086, 0159, -027,    -00237, -00023, 008331,    -00036, 000076, -00030,    
 8828, 725571, 002954,  2.954, X,    0090, 0160, -023,    -00216, -00012, 008365,    -00038, 000078, -00034,    
 8828, 728553, 002956,  2.956, X,    0090, 0160, -023,    -00200, -00010, 008344,    -00040, 000082, -00036,    
 8828, 731537, 002953,  2.953, X,    0090, 0160, -023,    -00237, -00029, 008348,    -00043, 000078, -00034,    
 8828, 734519, 002951,  2.951, X,    0091, 0161, -027,    -00195, -00039, 008363,    -00034, 000088, -00030,    
 8828, 737499, 002953,  2.953, X,    0091, 0161, -027,    -00190, -00084, 008395,    -00035, 000080, -00027,    
 8828, 740480, 002952,  2.952, X,    0091, 0161, -027,    -00228, -00058, 008329,    -00031, 000080, -00032,    
 8828, 743461, 002952,  2.952, X,    0091, 0161, -027,    -00215, -00020, 008355,    -00027, 000079, -00027,    
 8828, 746441, 002953,  2.953, X,    0092, 0157, -026,    -00211, -00030, 008429,    -00036, 000076, -00033,    
 8828, 749422, 002953,  2.953, X,    0092, 0157, -026,    -00235, -00044, 008446,    -00033, 000081, -00028,    
 8828, 752403, 002952,  2.952, X,    0092, 0157, -026,    -00191, -00062, 008404,    -00031, 000082, -00029,    
 8828, 755383, 002952,  2.952, X,    0091, 0159, -022,    -00241, -00034, 008374,    -00031, 000078, -00029,    
 8828, 758363, 002956,  2.956, X,    0091, 0159, -022,    -00192, -00040, 008354,    -00035, 000080, -00027,    
 8828, 761348, 002952,  2.952, X,    0091, 0159, -022,    -00193, -00074, 008357,    -00036, 000077, -00028,    
 8828, 764329, 002951,  2.951, X,    0096, 0159, -022,    -00186, -00056, 008375,    -00034, 000083, -00029,    
 8828, 767308, 002954,  2.954, X,    0096, 0159, -022,    -00232, -00022, 008293,    -00035, 000085, -00033,    
 8828, 770290, 002954,  2.954, X,    0096, 0159, -022,    -00209, -00026, 008340,    -00038, 000072, -00038,    
 8828, 773272, 002952,  2.952, X,    0096, 0159, -022,    -00231, -00017, 008389,    -00031, 000077, -00030,    
 8828, 776253, 002953,  2.953, X,    0089, 0159, -027,    -00205, -00048, 008390,    -00034, 000085, -00030,    
 8828, 779233, 002954,  2.954, X,    0089, 0159, -027,    -00253, -00036, 008372,    -00031, 000075, -00026,    
 8828, 782216, 002951,  2.951, X,    0089, 0159, -027,    -00240, -00028, 008380,    -00031, 000079, -00034,    
 8828, 785195, 002952,  2.952, X,    0085, 0155, -018,    -00174, -00015, 008346,    -00033, 000073, -00035,    
 8828, 788175, 002967,  2.967, X,    0085, 0155, -018,    -00171, -00005, 008344,    -00035, 000074, -00032,    
 8828, 791170, 002952,  2.952, X,    0085, 0155, -018,    -00212, -00033, 008360,    -00038, 000079, -00035,    
