 time, start,  dur,     perc,  X,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8669, 649408, 001876,  1.876, X,    -00250, -00042, 008345,    -00038, 000072, -00033,    
 8669, 651310, 001877,  1.877, X,    -00261, -00027, 008410,    -00030, 000071, -00029,    
 8669, 653211, 001874,  1.874, X,    -00243, -00021, 008360,    -00031, 000076, -00036,    
 8669, 655110, 001874,  1.874, X,    -00240, -00045, 008355,    -00031, 000075, -00031,    
 8669, 657009, 001876,  1.876, X,    -00222, -00023, 008401,    -00038, 000076, -00033,    
 8669, 658910, 001877,  1.877, X,    -00208, -00012, 008383,    -00031, 000078, -00033,    
 8669, 660812, 001875,  1.875, X,    -00225, 000002, 008426,    -00034, 000077, -00029,    
 8669, 662712, 001876,  1.876, X,    -00178, -00042, 008379,    -00034, 000080, -00034,    
 8669, 664613, 001878,  1.878, X,    -00165, -00042, 008347,    -00036, 000079, -00029,    
 8669, 666516, 001873,  1.873, X,    -00185, -00014, 008311,    -00040, 000084, -00030,    
 8669, 668414, 001878,  1.878, X,    -00213, 000001, 008420,    -00037, 000085, -00025,    
 8669, 670317, 001875,  1.875, X,    -00197, -00004, 008342,    -00033, 000084, -00030,    
 8669, 672217, 001875,  1.875, X,    -00160, -00025, 008370,    -00039, 000072, -00032,    
 8669, 674117, 001874,  1.874, X,    -00203, -00020, 008344,    -00039, 000077, -00031,    
 8669, 676016, 001874,  1.874, X,    -00199, -00018, 008338,    -00035, 000080, -00033,    
 8669, 677915, 001875,  1.875, X,    -00224, -00004, 008297,    -00034, 000075, -00029,    
 8669, 679813, 001877,  1.877, X,    -00216, -00043, 008269,    -00033, 000083, -00030,    
 8669, 681774, 001886,  1.886, X,    -00215, 000007, 008411,    -00035, 000086, -00034,    
 8669, 683686, 001877,  1.877, X,    -00209, -00020, 008350,    -00038, 000079, -00025,    
 8669, 685588, 001883,  1.883, X,    -00215, -00031, 008407,    -00042, 000080, -00039,    
 8669, 687496, 001876,  1.876, X,    -00201, -00017, 008362,    -00042, 000078, -00040,    
 8669, 689397, 001879,  1.879, X,    -00226, -00006, 008337,    -00038, 000073, -00024,    
 8669, 691301, 001877,  1.877, X,    -00220, 000014, 008459,    -00034, 000079, -00034,    
 8669, 693203, 001875,  1.875, X,    -00209, -00016, 008356,    -00042, 000076, -00033,    
 8669, 695103, 001875,  1.875, X,    -00209, -00021, 008324,    -00036, 000075, -00027,    
 8669, 697003, 001874,  1.874, X,    -00220, -00003, 008354,    -00034, 000076, -00035,    
 8669, 698902, 001879,  1.879, X,    -00183, 000000, 008441,    -00032, 000069, -00033,    
 8669, 700806, 001874,  1.874, X,    -00184, 000013, 008421,    -00039, 000069, -00036,    
 8669, 702705, 001875,  1.875, X,    -00189, -00026, 008384,    -00031, 000075, -00042,    
 8669, 704607, 001875,  1.875, X,    -00226, 000005, 008411,    -00028, 000071, -00034,    
 8669, 706507, 001873,  1.873, X,    -00212, 000034, 008404,    -00031, 000079, -00025,    
 8669, 708405, 001877,  1.877, X,    -00227, -00045, 008430,    -00033, 000075, -00027,    
 8669, 710307, 001878,  1.878, X,    -00170, -00020, 008412,    -00039, 000078, -00027,    
 8669, 712210, 001874,  1.874, X,    -00225, -00033, 008363,    -00045, 000075, -00028,    
 8669, 714109, 001875,  1.875, X,    -00251, -00002, 008354,    -00034, 000076, -00038,    
 8669, 716009, 001876,  1.876, X,    -00205, -00024, 008305,    -00033, 000075, -00034,    
 8669, 717910, 001874,  1.874, X,    -00187, -00034, 008356,    -00034, 000070, -00030,    
 8669, 719809, 001877,  1.877, X,    -00215, -00030, 008428,    -00029, 000074, -00027,    
 8669, 721712, 001875,  1.875, X,    -00243, 000015, 008326,    -00031, 000074, -00031,    
 8669, 723612, 001875,  1.875, X,    -00224, 000015, 008351,    -00033, 000071, -00041,    
 8669, 725511, 001874,  1.874, X,    -00201, -00007, 008348,    -00035, 000081, -00034,    
 8669, 727410, 001875,  1.875, X,    -00197, -00057, 008396,    -00035, 000086, -00030,    
 8669, 729310, 001877,  1.877, X,    -00247, 000009, 008409,    -00034, 000081, -00029,    
 8669, 731212, 001875,  1.875, X,    -00248, 000030, 008360,    -00031, 000076, -00029,    
 8669, 733112, 001875,  1.875, X,    -00212, -00018, 008372,    -00033, 000082, -00034,    
 8669, 735012, 001874,  1.874, X,    -00199, -00032, 008443,    -00036, 000085, -00029,    
 8669, 736911, 001875,  1.875, X,    -00229, -00022, 008395,    -00036, 000084, -00032,    
 8669, 738810, 001876,  1.876, X,    -00240, -00023, 008424,    -00036, 000078, -00034,    
 8669, 740711, 001877,  1.877, X,    -00202, 000004, 008397,    -00034, 000077, -00028,    
 8669, 742612, 001876,  1.876, X,    -00208, -00027, 008413,    -00042, 000075, -00026,    
 8669, 744513, 001875,  1.875, X,    -00205, 000020, 008368,    -00030, 000077, -00031,    
 8669, 746413, 001875,  1.875, X,    -00190, 000009, 008317,    -00032, 000076, -00042,    
 8669, 748313, 001876,  1.876, X,    -00204, -00017, 008371,    -00034, 000081, -00042,    
 8669, 750214, 001875,  1.875, X,    -00188, -00005, 008395,    -00036, 000076, -00034,    
 8669, 752114, 001875,  1.875, X,    -00222, 000023, 008393,    -00037, 000079, -00034,    
 8669, 754014, 001875,  1.875, X,    -00209, -00056, 008370,    -00037, 000081, -00031,    
 8669, 755913, 001874,  1.874, X,    -00198, -00041, 008323,    -00038, 000068, -00037,    
 8669, 757812, 001874,  1.874, X,    -00212, -00013, 008366,    -00033, 000073, -00033,    
 8669, 759710, 001876,  1.876, X,    -00223, -00016, 008400,    -00037, 000074, -00027,    
 8669, 761612, 001874,  1.874, X,    -00190, 000041, 008398,    -00034, 000075, -00030,    
 8669, 763511, 001874,  1.874, X,    -00193, 000023, 008346,    -00025, 000074, -00031,    
 8669, 765410, 001874,  1.874, X,    -00202, 000028, 008327,    -00033, 000074, -00036,    
 8669, 767353, 001884,  1.884, X,    -00219, -00027, 008381,    -00038, 000075, -00040,    
 8669, 769264, 001879,  1.879, X,    -00230, -00035, 008411,    -00034, 000087, -00041,    
 8669, 771169, 001880,  1.880, X,    -00219, -00048, 008357,    -00030, 000080, -00028,    
 8669, 773074, 001876,  1.876, X,    -00225, -00007, 008379,    -00035, 000069, -00038,    
 8669, 774975, 001874,  1.874, X,    -00209, -00016, 008419,    -00034, 000073, -00040,    
 8669, 776874, 001876,  1.876, X,    -00207, 000001, 008372,    -00035, 000075, -00033,    
 8669, 778775, 001877,  1.877, X,    -00201, -00024, 008397,    -00032, 000077, -00034,    
 8669, 780677, 001881,  1.881, X,    -00190, 000004, 008318,    -00039, 000076, -00035,    
 8669, 782582, 001882,  1.882, X,    -00217, -00023, 008398,    -00037, 000081, -00035,    
 8669, 784489, 001875,  1.875, X,    -00203, -00011, 008367,    -00041, 000081, -00034,    
 8669, 786389, 001874,  1.874, X,    -00195, -00012, 008373,    -00035, 000078, -00032,    
 8669, 788287, 001878,  1.878, X,    -00254, -00016, 008344,    -00035, 000082, -00031,    
 8669, 790190, 001876,  1.876, X,    -00217, -00049, 008360,    -00035, 000077, -00041,    
 8669, 792090, 001876,  1.876, X,    -00195, -00011, 008382,    -00031, 000072, -00032,    
 8669, 793991, 001875,  1.875, X,    -00227, -00025, 008427,    -00035, 000086, -00029,    
 8669, 795891, 001875,  1.875, X,    -00192, -00032, 008450,    -00044, 000081, -00034,    
 8669, 797791, 001875,  1.875, X,    -00247, -00025, 008325,    -00048, 000075, -00036,    
 8669, 799690, 001878,  1.878, X,    -00216, -00017, 008336,    -00038, 000077, -00035,    
 8669, 801593, 001880,  1.880, X,    -00262, -00021, 008407,    -00030, 000074, -00038,    
 8669, 803498, 001875,  1.875, X,    -00236, -00036, 008390,    -00028, 000076, -00038,    
 8669, 805398, 001873,  1.873, X,    -00217, -00067, 008409,    -00029, 000080, -00041,    
 8669, 807296, 001876,  1.876, X,    -00218, -00066, 008410,    -00028, 000079, -00034,    
 8669, 809196, 001879,  1.879, X,    -00229, -00021, 008337,    -00028, 000082, -00026,    
 8669, 811101, 001877,  1.877, X,    -00199, -00041, 008413,    -00038, 000087, -00027,    
 8669, 813003, 001874,  1.874, X,    -00212, -00021, 008322,    -00037, 000080, -00029,    
 8669, 814902, 001874,  1.874, X,    -00232, -00024, 008401,    -00025, 000076, -00031,    
 8669, 816801, 001874,  1.874, X,    -00224, 000001, 008421,    -00034, 000081, -00038,    
 8669, 818701, 001876,  1.876, X,    -00188, -00008, 008430,    -00033, 000085, -00033,    
 8669, 820602, 001881,  1.881, X,    -00169, -00023, 008384,    -00027, 000084, -00034,    
 8669, 822508, 001873,  1.873, X,    -00197, -00006, 008347,    -00036, 000082, -00027,    
 8669, 824406, 001874,  1.874, X,    -00249, -00042, 008368,    -00036, 000080, -00032,    
 8669, 826306, 001874,  1.874, X,    -00226, -00059, 008384,    -00038, 000080, -00028,    
 8669, 828205, 001879,  1.879, X,    -00218, -00015, 008432,    -00038, 000079, -00031,    
 8669, 830109, 001875,  1.875, X,    -00221, -00008, 008340,    -00041, 000079, -00032,    
 8669, 832009, 001875,  1.875, X,    -00204, -00060, 008410,    -00033, 000074, -00036,    
 8669, 833908, 001874,  1.874, X,    -00196, -00030, 008338,    -00032, 000078, -00038,    
 8669, 835808, 001873,  1.873, X,    -00195, -00013, 008392,    -00036, 000073, -00039,    
 8669, 837707, 001876,  1.876, X,    -00215, -00014, 008358,    -00029, 000076, -00035,    
 8669, 839607, 001878,  1.878, X,    -00211, -00005, 008351,    -00035, 000070, -00031,    
 8669, 841510, 001874,  1.874, X,    -00190, 000008, 008358,    -00036, 000074, -00032,    
 8669, 843410, 001874,  1.874, X,    -00224, -00014, 008394,    -00039, 000085, -00033,    
 8669, 845309, 001875,  1.875, X,    -00235, -00023, 008382,    -00040, 000071, -00031,    
 8669, 847209, 001875,  1.875, X,    -00190, -00014, 008344,    -00031, 000074, -00036,    
 8669, 849109, 001879,  1.879, X,    -00243, 000011, 008361,    -00026, 000076, -00032,    
 8669, 851060, 001888,  1.888, X,    -00241, -00020, 008342,    -00028, 000082, -00036,    
 8669, 852975, 001879,  1.879, X,    -00240, -00050, 008411,    -00033, 000085, -00037,    
 8669, 854879, 001877,  1.877, X,    -00260, -00057, 008383,    -00033, 000081, -00041,    
 8669, 856781, 001878,  1.878, X,    -00222, -00011, 008362,    -00034, 000080, -00038,    
 8669, 858684, 001877,  1.877, X,    -00220, -00013, 008376,    -00037, 000078, -00029,    
 8669, 860586, 001883,  1.883, X,    -00226, 000014, 008415,    -00033, 000071, -00029,    
 8669, 862494, 001877,  1.877, X,    -00238, -00013, 008341,    -00038, 000076, -00028,    
 8669, 864396, 001874,  1.874, X,    -00202, -00024, 008357,    -00036, 000080, -00025,    
 8669, 866295, 001875,  1.875, X,    -00156, -00007, 008341,    -00033, 000081, -00027,    
 8669, 868194, 001878,  1.878, X,    -00178, -00009, 008339,    -00042, 000076, -00032,    
 8669, 870097, 001876,  1.876, X,    -00207, -00027, 008401,    -00044, 000079, -00034,    
 8669, 871998, 001874,  1.874, X,    -00185, -00036, 008446,    -00034, 000081, -00027,    
 8669, 873898, 001873,  1.873, X,    -00258, -00019, 008401,    -00035, 000070, -00025,    
 8669, 875796, 001877,  1.877, X,    -00234, 000000, 008382,    -00033, 000079, -00026,    
 8669, 877699, 001875,  1.875, X,    -00194, -00032, 008397,    -00026, 000081, -00023,    
 8669, 879598, 001883,  1.883, X,    -00217, -00050, 008403,    -00033, 000074, -00030,    
 8669, 881506, 001875,  1.875, X,    -00225, -00022, 008323,    -00036, 000076, -00031,    
 8669, 883407, 001875,  1.875, X,    -00236, -00007, 008399,    -00026, 000080, -00028,    
 8669, 885307, 001874,  1.874, X,    -00243, 000012, 008345,    -00034, 000078, -00030,    
 8669, 887206, 001874,  1.874, X,    -00206, -00002, 008346,    -00032, 000079, -00041,    
 8669, 889105, 001878,  1.878, X,    -00187, -00038, 008374,    -00034, 000077, -00045,    
 8669, 891008, 001876,  1.876, X,    -00233, -00018, 008354,    -00039, 000078, -00035,    
 8669, 892909, 001874,  1.874, X,    -00188, -00019, 008343,    -00041, 000076, -00027,    
 8669, 894808, 001874,  1.874, X,    -00177, 000018, 008393,    -00034, 000076, -00031,    
 8669, 896707, 001874,  1.874, X,    -00190, 000026, 008406,    -00030, 000080, -00028,    
 8669, 898607, 001877,  1.877, X,    -00193, 000012, 008396,    -00036, 000073, -00035,    
 8669, 900509, 001875,  1.875, X,    -00211, -00013, 008410,    -00040, 000072, -00030,    
 8669, 902410, 001876,  1.876, X,    -00192, -00021, 008390,    -00030, 000083, -00039,    
 8669, 904311, 001876,  1.876, X,    -00228, 000016, 008311,    -00032, 000073, -00031,    
 8669, 906212, 001873,  1.873, X,    -00190, -00015, 008390,    -00037, 000072, -00033,    
 8669, 908110, 001876,  1.876, X,    -00177, -00031, 008389,    -00034, 000081, -00037,    
 8669, 910028, 001877,  1.877, X,    -00205, -00009, 008429,    -00041, 000080, -00033,    
 8669, 911930, 001874,  1.874, X,    -00194, -00019, 008321,    -00041, 000076, -00036,    
 8669, 913829, 001876,  1.876, X,    -00179, 000001, 008423,    -00040, 000082, -00036,    
 8669, 915729, 001877,  1.877, X,    -00224, -00037, 008323,    -00035, 000074, -00033,    
 8669, 917631, 001874,  1.874, X,    -00228, -00031, 008351,    -00033, 000075, -00031,    
 8669, 919530, 001875,  1.875, X,    -00201, -00006, 008350,    -00044, 000072, -00030,    
 8669, 921431, 001876,  1.876, X,    -00201, -00001, 008385,    -00037, 000082, -00032,    
 8669, 923332, 001874,  1.874, X,    -00244, -00006, 008402,    -00029, 000079, -00035,    
 8669, 925231, 001875,  1.875, X,    -00198, 000030, 008379,    -00038, 000075, -00032,    
 8669, 927130, 001874,  1.874, X,    -00210, -00013, 008392,    -00031, 000072, -00030,    
 8669, 929029, 001879,  1.879, X,    -00205, -00043, 008323,    -00027, 000067, -00025,    
 8669, 930933, 001875,  1.875, X,    -00175, -00023, 008391,    -00032, 000073, -00030,    
 8669, 932833, 001874,  1.874, X,    -00229, -00011, 008363,    -00036, 000075, -00047,    
 8669, 934732, 001875,  1.875, X,    -00219, -00055, 008361,    -00042, 000075, -00038,    
 8669, 936676, 001884,  1.884, X,    -00185, -00010, 008414,    -00037, 000075, -00036,    
 8669, 938586, 001885,  1.885, X,    -00178, -00035, 008338,    -00040, 000073, -00035,    
 8669, 940497, 001877,  1.877, X,    -00175, 000012, 008354,    -00037, 000076, -00029,    
 8669, 942399, 001877,  1.877, X,    -00200, -00003, 008333,    -00029, 000081, -00033,    
 8669, 944302, 001875,  1.875, X,    -00200, -00027, 008366,    -00037, 000080, -00031,    
 8669, 946201, 001875,  1.875, X,    -00192, -00041, 008351,    -00040, 000083, -00037,    
 8669, 948102, 001874,  1.874, X,    -00212, -00042, 008321,    -00031, 000081, -00038,    
 8669, 950000, 001893,  1.893, X,    -00182, -00045, 008393,    -00036, 000073, -00034,    
 8669, 951918, 001876,  1.876, X,    -00215, 000003, 008376,    -00039, 000075, -00034,    
 8669, 953818, 001874,  1.874, X,    -00227, -00034, 008434,    -00035, 000075, -00043,    
 8669, 955717, 001876,  1.876, X,    -00213, -00041, 008410,    -00039, 000074, -00033,    
 8669, 957618, 001875,  1.875, X,    -00195, -00032, 008444,    -00040, 000078, -00036,    
 8669, 959517, 001879,  1.879, X,    -00197, -00032, 008350,    -00040, 000079, -00033,    
 8669, 961421, 001876,  1.876, X,    -00223, -00046, 008430,    -00039, 000075, -00030,    
 8669, 963322, 001876,  1.876, X,    -00202, -00053, 008321,    -00032, 000079, -00036,    
 8669, 965222, 001875,  1.875, X,    -00191, -00030, 008426,    -00032, 000078, -00035,    
 8669, 967122, 001874,  1.874, X,    -00250, -00027, 008401,    -00031, 000078, -00031,    
 8669, 969021, 001880,  1.880, X,    -00220, -00048, 008362,    -00028, 000076, -00036,    
 8669, 970926, 001876,  1.876, X,    -00228, -00005, 008352,    -00032, 000078, -00033,    
 8669, 972828, 001874,  1.874, X,    -00240, 000019, 008437,    -00041, 000078, -00031,    
 8669, 974728, 001874,  1.874, X,    -00262, -00047, 008352,    -00036, 000084, -00024,    
 8669, 976627, 001874,  1.874, X,    -00237, -00023, 008343,    -00040, 000080, -00030,    
 8669, 978525, 001877,  1.877, X,    -00239, -00028, 008390,    -00031, 000078, -00038,    
 8669, 980427, 001875,  1.875, X,    -00217, -00021, 008438,    -00032, 000078, -00027,    
 8669, 982327, 001879,  1.879, X,    -00243, -00018, 008396,    -00037, 000079, -00027,    
 8669, 984231, 001876,  1.876, X,    -00258, -00013, 008410,    -00044, 000077, -00026,    
 8669, 986132, 001874,  1.874, X,    -00223, -00007, 008375,    -00031, 000068, -00026,    
 8669, 988031, 001874,  1.874, X,    -00218, -00020, 008400,    -00036, 000072, -00039,    
 8669, 989929, 001878,  1.878, X,    -00216, -00036, 008401,    -00044, 000086, -00033,    
 8669, 991833, 001875,  1.875, X,    -00173, -00032, 008355,    -00039, 000086, -00029,    
 8669, 993732, 001876,  1.876, X,    -00224, -00006, 008455,    -00034, 000080, -00035,    
 8669, 995632, 001878,  1.878, X,    -00170, -00045, 008457,    -00038, 000077, -00031,    
 8669, 997535, 001874,  1.874, X,    -00204, -00039, 008459,    -00036, 000076, -00030,    
 8669, 999434, 001879,  1.879, X,    -00185, -00029, 008419,    -00039, 000073, -00037,    
 8670, 001339, 001881,  1.881, X,    -00244, -00042, 008387,    -00033, 000068, -00038,    
 8670, 003245, 001875,  1.875, X,    -00227, -00019, 008389,    -00036, 000076, -00041,    
 8670, 005145, 001874,  1.874, X,    -00232, -00022, 008381,    -00044, 000072, -00030,    
 8670, 007044, 001874,  1.874, X,    -00214, -00040, 008310,    -00036, 000073, -00027,    
 8670, 008943, 001880,  1.880, X,    -00208, -00045, 008372,    -00035, 000074, -00031,    
 8670, 010847, 001876,  1.876, X,    -00198, -00031, 008392,    -00038, 000080, -00029,    
 8670, 012748, 001875,  1.875, X,    -00249, -00017, 008333,    -00036, 000082, -00031,    
 8670, 014648, 001875,  1.875, X,    -00251, -00037, 008398,    -00039, 000076, -00032,    
 8670, 016547, 001874,  1.874, X,    -00213, -00016, 008414,    -00033, 000071, -00029,    
 8670, 018445, 001877,  1.877, X,    -00195, -00003, 008371,    -00039, 000075, -00034,    
