 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,         rMx1,   rMy1,   rMz1,      rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,      
 435.940, 478848331, 005131083,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1480.4, 1472.1, 1470.1, 1472.4,    -00031, 000074, -00002,    006527, -02841, 005711,    000006, -00216, 000025,    000920415929, 000017367564, 000027634820, -00551987960,     0.3090,  0.2291,  0.9659,    -0.3460,  0.7966,  0.7032,     0.0575, -0.0016, -0.0067,    -0.001258,  0.000486,  0.004438,     0.3900,  0.9208,     0.9186, -0.0328,  0.0003, -0.3939,    -0.0036,  0.1021, -0.0135, -0.0038,     0.0056, -0.0083, -0.8093,     0.0588, -0.0021, -0.0111,    
 435.950, 488848164, 005132958,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1476.3, 1456.3, 1470.1, 1492.3,    -00036, 000077, -00004,    006943, -05462, 003672,    -00207, -01033, -00597,    000920149714, 000019523316, 000027259776, -00552378271,     0.3371,  0.2123,  0.9545,    -0.6653,  0.8473,  0.4582,     0.2751,  0.0551,  0.1590,    -0.001307,  0.000450,  0.004436,     0.3996,  0.9167,     0.9189, -0.0307,  0.0002, -0.3932,     0.0326,  0.2111, -0.0091,  0.0731,     0.0076, -0.0078, -0.8095,     0.2764,  0.0547,  0.1546,    
 435.960, 498848164, 005133458,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1486.3, 1481.1, 1479.6, 1447.7,    -00031, 000079, -00002,    -14037, 011004, 014741,    000867, 000868, 000514,    000920700351, 000019852561, 000026766820, -00551472376,     0.3090,  0.2011,  0.9659,     1.3403, -1.7112,  1.7886,    -0.2312, -0.2309, -0.1369,    -0.001258,  0.000487,  0.004436,     0.3711,  0.9286,     0.9186, -0.0329, -0.0006, -0.3938,    -0.0302, -0.2246, -0.0811, -0.0612,     0.0115, -0.0062, -0.8080,    -0.2299, -0.2314, -0.1413,    
 435.970, 508848539, 005134625,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1474.5, 1468.4, 1471.5, 1480.4,    -00028, 000080, -00008,    007999, -07642, 009144,    -00248, -00296, -00270,    000919686471, 000018389804, 000024927384, -00553298056,     0.2921,  0.1955,  0.9318,    -0.9308,  0.9761,  1.1159,     0.0788,  0.0660,  0.0719,    -0.001302,  0.000446,  0.004434,     0.3682,  0.9297,     0.9188, -0.0317, -0.0002, -0.3935,     0.0125,  0.1208,  0.0408,  0.0325,     0.0080, -0.0095, -0.8092,     0.0801,  0.0656,  0.0675,    
 435.980, 518848497, 005134875,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1475.6, 1459.6, 1470.5, 1489.3,    -00035, 000073, -00008,    003122, -00870, 007038,    -00223, -00800, -00505,    000919786839, 000021134127, 000025004854, -00553029640,     0.3315,  0.2346,  0.9318,    -0.1060,  0.3813,  0.8627,     0.2131,  0.0594,  0.1345,    -0.001362,  0.000435,  0.004434,     0.4153,  0.9097,     0.9191, -0.0299, -0.0005, -0.3929,     0.0270,  0.1836, -0.0303,  0.0605,     0.0099, -0.0078, -0.8086,     0.2144,  0.0590,  0.1301,    
 435.990, 528848331, 005136416,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1486.1, 1485.4, 1478.8, 1444.8,    -00033, 000076, 000000,    -19126, 009069, 014529,    000796, 001073, 000645,    000920209715, 000020870032, 000024646750, -00552351849,     0.3202,  0.2179,  0.9773,     1.1046, -2.3318,  1.7631,    -0.2858, -0.2120, -0.1718,    -0.001307,  0.000459,  0.004433,     0.3821,  0.9241,     0.9187, -0.0323, -0.0009, -0.3937,    -0.0375, -0.2480, -0.0450, -0.0774,     0.0135, -0.0069, -0.8073,    -0.2845, -0.2124, -0.1762,    
 436.000, 538848914, 005143125,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1469.3, 1466.9, 1471.2, 1487.7,    -00030, 000078, 000000,    012927, -07928, 006685,    -00552, -00384, -00482,    000919183038, 000019825109, 000023501389, -00554146819,     0.3034,  0.2067,  0.9773,    -0.9657,  1.5771,  0.8203,     0.1023,  0.1470,  0.1284,    -0.001358,  0.000427,  0.004432,     0.3664,  0.9304,     0.9190, -0.0308, -0.0003, -0.3931,     0.0236,  0.1510,  0.0606,  0.0566,     0.0093, -0.0097, -0.8089,     0.1036,  0.1466,  0.1239,    
 436.010, 548852872, 005137584,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1484.1, 1464.2, 1466.7, 1479.8,    -00031, 000077, -00002,    001100, 006792, 009932,    000042, -00729, -00083,    000919927083, 000022211472, 000024044435, -00552796691,     0.3090,  0.2123,  0.9659,     0.8273,  0.1348,  1.2106,     0.1941, -0.0112,  0.0221,    -0.001371,  0.000486,  0.004435,     0.3768,  0.9263,     0.9190, -0.0301, -0.0015, -0.3931,     0.0058,  0.0745, -0.1179,  0.0072,     0.0116, -0.0074, -0.8078,     0.1955, -0.0117,  0.0177,    
 436.020, 558848414, 005137458,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1480.8, 1485.4, 1478.5, 1450.2,    -00037, 000071, 000000,    -17745, 001079, 013899,    000470, 001068, 000478,    000919918020, 000021278319, 000024666459, -00552821075,     0.3427,  0.2458,  0.9773,     0.1314, -2.1634,  1.6874,    -0.2844, -0.1252, -0.1273,    -0.001311,  0.000492,  0.004433,     0.4091,  0.9125,     0.9187, -0.0323, -0.0013, -0.3936,    -0.0279, -0.2266,  0.0190, -0.0581,     0.0139, -0.0089, -0.8076,    -0.2831, -0.1257, -0.1317,    
 436.030, 568847872, 005132959,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.6, 1260.9, 1682.7,    1462.0, 1470.5, 1472.1, 1490.4,    -00031, 000074, -00006,    011325, -10112, 004081,    -00904, -00137, -00593,    000919157967, 000020132799, 000025157741, -00554104589,     0.3090,  0.2291,  0.9432,    -1.2317,  1.3817,  0.5073,     0.0365,  0.2407,  0.1579,    -0.001356,  0.000451,  0.004432,     0.3935,  0.9193,     0.9190, -0.0310,  0.0000, -0.3930,     0.0288,  0.1359,  0.1303,  0.0687,     0.0096, -0.0104, -0.8088,     0.0378,  0.2403,  0.1535,    
 436.040, 578848206, 005152291,  0.515, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1481.3, 1472.4, 1467.7, 1473.6,    -00030, 000080, 000000,    002601, 009168, 009145,    -00053, -00252, 000087,    000919701856, 000022041709, 000027322767, -00553025887,     0.3034,  0.1955,  0.9773,     1.1167,  0.3178,  1.1160,     0.0671,  0.0141, -0.0232,    -0.001373,  0.000509,  0.004435,     0.3607,  0.9327,     0.9190, -0.0307, -0.0008, -0.3931,    -0.0058,  0.0249, -0.0826, -0.0135,     0.0111, -0.0069, -0.8074,     0.0685,  0.0136, -0.0276,    
 436.050, 588848414, 005132333,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1478.8, 1479.2, 1480.5, 1456.5,    -00035, 000076, -00003,    -11820, 005142, 014802,    000478, 000816, 000221,    000919280543, 000021197658, 000028374214, -00553706017,     0.3315,  0.2179,  0.9602,     0.6263, -1.4409,  1.7959,    -0.2173, -0.1273, -0.0589,    -0.001319,  0.000537,  0.004434,     0.3943,  0.9190,     0.9188, -0.0327, -0.0011, -0.3933,    -0.0137, -0.1997, -0.0229, -0.0266,     0.0122, -0.0082, -0.8077,    -0.2160, -0.1278, -0.0633,    
 436.060, 598848164, 005137167,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1471.2, 1463.3, 1475.6, 1484.7,    -00027, 000077, -00004,    008088, 000040, 007632,    -00215, -00338, -00520,    000918604550, 000020539310, 000028023420, -00554869363,     0.2865,  0.2123,  0.9545,     0.0049,  0.9870,  0.9341,     0.0900,  0.0573,  0.1385,    -0.001379,  0.000534,  0.004435,     0.3671,  0.9302,     0.9191, -0.0315, -0.0012, -0.3928,     0.0250,  0.1238, -0.0162,  0.0610,     0.0087, -0.0102, -0.8082,     0.0914,  0.0567,  0.1340,    
 436.070, 608848372, 005195334,  0.520, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1482.5, 1472.4, 1470.2, 1469.9,    -00036, 000081, -00002,    -02265, 003754, 007491,    000105, -00119, 000131,    000918973647, 000021526973, 000028387216, -00554201854,     0.3371,  0.1899,  0.9659,     0.4572, -0.2756,  0.9172,     0.0317, -0.0280, -0.0349,    -0.001351,  0.000588,  0.004435,     0.3805,  0.9248,     0.9190, -0.0320, -0.0019, -0.3929,    -0.0067, -0.0489, -0.0680, -0.0162,     0.0111, -0.0095, -0.8069,     0.0330, -0.0286, -0.0393,    
 436.080, 618848789, 005141333,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1475.5, 1483.0, 1471.6, 1464.9,    -00030, 000078, 000000,    -07190, -07523, 006515,    -00216, 000520, 000240,    000918274663, 000020624676, 000026987875, -00555463253,     0.3034,  0.2067,  0.9773,    -0.9163, -0.8762,  0.7999,    -0.1385,  0.0575, -0.0639,    -0.001311,  0.000544,  0.004431,     0.3646,  0.9312,     0.9189, -0.0328, -0.0007, -0.3932,    -0.0144, -0.0769,  0.1232, -0.0298,     0.0107, -0.0112, -0.8072,    -0.1372,  0.0570, -0.0683,    
 436.090, 628848956, 005138208,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1469.0, 1452.6, 1478.2, 1495.2,    -00034, 000072, 000001,    014932, 000369, 004722,    -00188, -00785, -00923,    000917376242, 000020977988, 000025552250, -00557000307,     0.3258,  0.2402,  0.9830,     0.0449,  1.8216,  0.5844,     0.2091,  0.0501,  0.2458,    -0.001371,  0.000546,  0.004432,     0.3978,  0.9175,     0.9194, -0.0310, -0.0011, -0.3921,     0.0485,  0.1743, -0.0476,  0.1102,     0.0083, -0.0095, -0.8079,     0.2104,  0.0495,  0.2414,    
 436.100, 638848622, 005137625,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1496.5, 1469.9, 1469.5, 1458.9,    -00027, 000077, 000001,    -04564, 009235, 011511,    000832, -00267, 000511,    000918426065, 000022173875, 000025917375, -00555204177,     0.2865,  0.2123,  0.9830,     1.1248, -0.5560,  1.4004,     0.0711, -0.2216, -0.1361,    -0.001343,  0.000600,  0.004435,     0.3571,  0.9341,     0.9191, -0.0317, -0.0028, -0.3927,    -0.0261, -0.0686, -0.1664, -0.0627,     0.0119, -0.0090, -0.8055,     0.0724, -0.2222, -0.1405,    
 436.110, 648848497, 005133542,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1473.3, 1484.1, 1477.5, 1460.0,    -00037, 000078, 000002,    -11630, -06192, 003271,    -00036, 000919, 000212,    000917654277, 000020783074, 000025340421, -00556559126,     0.3427,  0.2067,  0.9886,    -0.7542, -1.4177,  0.4100,    -0.2447,  0.0096, -0.0565,    -0.001289,  0.000573,  0.004430,     0.3828,  0.9238,     0.9189, -0.0333, -0.0017, -0.3930,    -0.0140, -0.1593,  0.1082, -0.0258,     0.0119, -0.0126, -0.8068,    -0.2435,  0.0090, -0.0609,    
 436.120, 658848122, 005135209,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.6, 1260.9, 1682.7,    1470.0, 1462.9, 1470.9, 1491.0,    -00037, 000080, -00003,    016405, -06201, 004221,    -00552, -00623, -00559,    000917749726, 000020825312, 000023443409, -00556483296,     0.3427,  0.1955,  0.9602,    -0.7553,  2.0012,  0.5242,     0.1659,  0.1470,  0.1489,    -0.001346,  0.000554,  0.004430,     0.3888,  0.9213,     0.9193, -0.0315, -0.0014, -0.3923,     0.0284,  0.1808,  0.0318,  0.0667,     0.0082, -0.0119, -0.8073,     0.1673,  0.1465,  0.1444,    
 436.130, 668848289, 005132958,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.6, 1260.9, 1682.7,    1496.8, 1474.6, 1461.9, 1461.5,    -00030, 000078, 000002,    -01878, 008190, 010266,    000430, -00437, 000662,    000919013428, 000021467592, 000024477343, -00554324658,     0.3034,  0.2067,  0.9886,     0.9976, -0.2284,  1.2507,     0.1164, -0.1145, -0.1763,    -0.001333,  0.000613,  0.004432,     0.3616,  0.9323,     0.9189, -0.0316, -0.0028, -0.3932,    -0.0337, -0.0123, -0.1404, -0.0823,     0.0112, -0.0098, -0.8060,     0.1177, -0.1151, -0.1807,    
 436.140, 678848539, 005133125,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1473.6, 1482.3, 1478.4, 1460.8,    -00033, 000080, -00008,    -11124, -05148, 005151,    000025, 000867, 000150,    000918687049, 000020517289, 000024704824, -00554891273,     0.3202,  0.1955,  0.9318,    -0.6270, -1.3560,  0.6359,    -0.2309, -0.0067, -0.0399,    -0.001277,  0.000589,  0.004428,     0.3813,  0.9244,     0.9188, -0.0332, -0.0018, -0.3933,    -0.0105, -0.1588,  0.0960, -0.0180,     0.0121, -0.0126, -0.8077,    -0.2296, -0.0072, -0.0444,    
 436.150, 688848497, 005141834,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1475.9, 1466.1, 1470.8, 1482.1,    -00030, 000078, -00008,    010405, -02610, 003934,    -00250, -00456, -00285,    000919172991, 000020337753, 000024177719, -00554115811,     0.3034,  0.2067,  0.9318,    -0.3179,  1.2695,  0.4897,     0.1214,  0.0666,  0.0759,    -0.001336,  0.000574,  0.004428,     0.3800,  0.9250,     0.9190, -0.0318, -0.0019, -0.3930,     0.0134,  0.1438, -0.0048,  0.0331,     0.0085, -0.0121, -0.8081,     0.1228,  0.0660,  0.0715,    
 436.160, 698848206, 005137875,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.6,    1493.2, 1476.3, 1463.5, 1461.8,    -00033, 000076, -00005,    -04501, 005851, 010579,    000304, -00260, 000586,    000920023924, 000020398518, 000025771317, -00552627564,     0.3202,  0.2179,  0.9489,     0.7127, -0.5483,  1.2883,     0.0692, -0.0810, -0.1561,    -0.001302,  0.000624,  0.004429,     0.3901,  0.9208,     0.9187, -0.0322, -0.0028, -0.3937,    -0.0293, -0.0472, -0.0945, -0.0728,     0.0111, -0.0110, -0.8074,     0.0705, -0.0816, -0.1605,    
 436.170, 708848622, 005136334,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.6, 1260.9, 1682.7,    1469.3, 1479.8, 1480.1, 1465.7,    -00030, 000078, -00005,    -07388, -05149, 007118,    -00118, 000815, -00075,    000919682035, 000019981837, 000026393109, -00553182239,     0.3034,  0.2067,  0.9489,    -0.6272, -0.9004,  0.8724,    -0.2170,  0.0314,  0.0200,    -0.001253,  0.000588,  0.004425,     0.3720,  0.9282,     0.9187, -0.0335, -0.0016, -0.3936,     0.0010, -0.1312,  0.1221,  0.0089,     0.0110, -0.0132, -0.8089,    -0.2158,  0.0308,  0.0155,    
 436.180, 718847914, 005135667,  0.514, _,    1500.9, 1502.7, 1502.7, 1094.6, 1260.9, 1682.7,    1479.9, 1466.9, 1468.1, 1480.1,    -00030, 000071, 000002,    011866, 000103, 007101,    -00179, -00571, -00146,    000920334743, 000020189886, 000025644046, -00552123372,     0.3034,  0.2458,  0.9886,     0.0125,  1.4477,  0.8703,     0.1521,  0.0477,  0.0389,    -0.001314,  0.000588,  0.004427,     0.3862,  0.9224,     0.9188, -0.0321, -0.0020, -0.3935,     0.0070,  0.1493, -0.0374,  0.0146,     0.0077, -0.0119, -0.8088,     0.1534,  0.0471,  0.0345,    
 436.190, 728848414, 005130083,  0.513, _,    1500.9, 1502.7, 1502.7, 1094.7, 1260.9, 1682.7,    1492.5, 1478.5, 1463.6, 1460.4,    -00031, 000081, 000001,    -06161, 007708, 012468,    000261, -00148, 000614,    000920976147, 000020648228, 000026873207, -00550977244,     0.3090,  0.1899,  0.9830,     0.9389, -0.7507,  1.5154,     0.0394, -0.0695, -0.1635,    -0.001275,  0.000634,  0.004428,     0.3563,  0.9344,     0.9184, -0.0327, -0.0028, -0.3943,    -0.0317, -0.0624, -0.0770, -0.0757,     0.0107, -0.0114, -0.8085,     0.0407, -0.0701, -0.1679,    
 436.200, 738848289, 005132708,  0.513, _,    1500.9, 1502.6, 1502.7, 1094.7, 1260.9, 1682.6,    1467.3, 1476.6, 1483.2, 1467.8,    -00030, 000073, -00005,    -05098, 000148, 007587,    -00062, 000795, -00251,    000920483739, 000020275773, 000026759432, -00551818827,     0.3034,  0.2346,  0.9489,     0.0180, -0.6211,  0.9287,    -0.2117,  0.0165,  0.0668,    -0.001214,  0.000636,  0.004426,     0.3895,  0.9210,     0.9185, -0.0343, -0.0020, -0.3939,     0.0119, -0.1639,  0.0775,  0.0280,     0.0102, -0.0134, -0.8101,    -0.2105,  0.0159,  0.0624,    
 436.210, 748848497, 005134292,  0.513, _,    1500.9, 1502.6, 1502.7, 1094.7, 1260.9, 1682.6,    1481.8, 1468.7, 1464.3, 1480.0,    -00029, 000077, -00002,    011978, -01881, 007126,    -00291, -00688, -00036,    000921328533, 000020524559, 000026024663, -00550433192,     0.2978,  0.2123,  0.9659,    -0.2291,  1.4613,  0.8733,     0.1832,  0.0775,  0.0096,    -0.001274,  0.000625,  0.004427,     0.3695,  0.9292,     0.9186, -0.0326, -0.0022, -0.3940,     0.0013,  0.1735, -0.0176,  0.0020,     0.0065, -0.0132, -0.8094,     0.1845,  0.0769,  0.0052,    
 436.220, 758849039, 005144875,  0.514, _,    1500.9, 1502.7, 1502.7, 1095.9, 1260.9, 1682.7,    1487.3, 1480.5, 1466.4, 1461.7,    -00030, 000071, 000000,    -07775, 005024, 014918,    000099, 000073, 000490,    000921547797, 000021494912, 000026955545, -00549984118,     0.3034,  0.2458,  0.9773,     0.6119, -0.9476,  1.8099,    -0.0194, -0.0264, -0.1305,    -0.001225,  0.000660,  0.004428,     0.3881,  0.9216,     0.9183, -0.0334, -0.0024, -0.3946,    -0.0244, -0.0873, -0.0274, -0.0636,     0.0099, -0.0122, -0.8094,    -0.0182, -0.0270, -0.1349,    
 436.230, 768848372, 005140792,  0.514, _,    1500.9, 1502.7, 1502.7, 1095.9, 1260.9, 1682.6,    1470.0, 1467.9, 1486.4, 1471.4,    -00031, 000081, 000005,    -01514, 006584, 007498,    000232, 000456, -00459,    000920881815, 000021019249, 000026184371, -00551154024,     0.3090,  0.1899,  1.0057,     0.8019, -0.1840,  0.9180,    -0.1214, -0.0618,  0.1222,    -0.001210,  0.000719,  0.004430,     0.3495,  0.9369,     0.9184, -0.0346, -0.0031, -0.3940,     0.0210, -0.1133, -0.0632,  0.0544,     0.0085, -0.0134, -0.8108,    -0.1202, -0.0625,  0.1178,    
 436.240, 778848956, 005137041,  0.514, _,    1500.9, 1502.7, 1502.7, 1096.1, 1260.9, 1682.6,    1487.2, 1465.1, 1466.7, 1477.0,    -00033, 000080, -00003,    006421, -03661, 007116,    000063, -00781, 000002,    000921457900, 000021600057, 000025194862, -00550214050,     0.3202,  0.1955,  0.9602,    -0.4459,  0.7837,  0.8721,     0.2080, -0.0168, -0.0005,    -0.001264,  0.000691,  0.004429,     0.3731,  0.9278,     0.9185, -0.0329, -0.0035, -0.3940,     0.0000,  0.1680, -0.0443,  0.0007,     0.0069, -0.0154, -0.8095,     0.2093, -0.0175, -0.0050,    
 436.250, 788849706, 005137625,  0.514, _,    1500.9, 1502.7, 1502.7, 1096.1, 1260.9, 1682.6,    1479.2, 1481.9, 1472.4, 1462.5,    -00035, 000076, -00005,    -10623, -01483, 013506,    -00054, 000472, 000277,    000921042015, 000022686432, 000025396603, -00550857014,     0.3315,  0.2179,  0.9489,    -0.1806, -1.2949,  1.6401,    -0.1257,  0.0144, -0.0738,    -0.001204,  0.000684,  0.004425,     0.3947,  0.9188,     0.9183, -0.0341, -0.0028, -0.3944,    -0.0151, -0.1192,  0.0682, -0.0342,     0.0103, -0.0149, -0.8096,    -0.1245,  0.0137, -0.0782,    
 436.260, 798852664, 005133250,  0.513, _,    1500.9, 1502.7, 1502.7, 1096.1, 1260.9, 1682.6,    1467.8, 1465.9, 1482.6, 1479.6,    -00030, 000071, 000002,    004400, 001394, 006785,    -00112, 000130, -00587,    000920317413, 000022172718, 000023181766, -00552185061,     0.3034,  0.2458,  0.9886,     0.1698,  0.5372,  0.8323,    -0.0346,  0.0298,  0.1563,    -0.001263,  0.000696,  0.004429,     0.3845,  0.9231,     0.9186, -0.0336, -0.0030, -0.3937,     0.0269,  0.0517, -0.0212,  0.0678,     0.0076, -0.0146, -0.8103,    -0.0334,  0.0291,  0.1519,    
 436.270, 808848164, 005137000,  0.514, _,    1500.9, 1502.7, 1502.7, 1095.9, 1260.9, 1682.7,    1491.2, 1463.4, 1464.2, 1477.2,    -00029, 000077, -00004,    007175, 004168, 008506,    000153, -00981, 000081,    000920701704, 000022856915, 000023369602, -00551508206,     0.2978,  0.2123,  0.9545,     0.5077,  0.8756,  1.0392,     0.2613, -0.0407, -0.0216,    -0.001317,  0.000724,  0.004432,     0.3708,  0.9287,     0.9186, -0.0320, -0.0043, -0.3938,    -0.0033,  0.1608, -0.1292, -0.0117,     0.0087, -0.0146, -0.8088,     0.2626, -0.0415, -0.0260,    
 436.280, 818848247, 005132917,  0.513, _,    1500.9, 1502.7, 1502.7, 1096.1, 1260.9, 1682.6,    1471.9, 1483.6, 1480.3, 1460.1,    -00034, 000084, -00002,    -15276, -02939, 008920,    -00034, 001023, 000109,    000920065336, 000023200532, 000024895137, -00552488235,     0.3258,  0.1732,  0.9659,    -0.3580, -1.8623,  1.0889,    -0.2724,  0.0091, -0.0290,    -0.001257,  0.000713,  0.004428,     0.3589,  0.9334,     0.9185, -0.0338, -0.0034, -0.3939,    -0.0093, -0.1860,  0.0981, -0.0132,     0.0127, -0.0157, -0.8091,    -0.2712,  0.0083, -0.0335,    
 436.290, 828848456, 005151083,  0.515, _,    1500.9, 1502.7, 1502.7, 1096.1, 1260.9, 1682.6,    1467.4, 1468.7, 1478.1, 1481.7,    -00037, 000080, 000000,    010097, -01679, 003944,    -00387, 000052, -00502,    000919524056, 000021822214, 000023944940, -00553486628,     0.3427,  0.1955,  0.9773,    -0.2045,  1.2320,  0.4909,    -0.0138,  0.1031,  0.1337,    -0.001317,  0.000706,  0.004428,     0.3805,  0.9248,     0.9188, -0.0330, -0.0030, -0.3934,     0.0225,  0.0868,  0.0309,  0.0593,     0.0085, -0.0154, -0.8094,    -0.0125,  0.1024,  0.1293,    
 436.300, 838848747, 005153750,  0.515, _,    1500.9, 1502.7, 1502.7, 1096.1, 1260.9, 1682.6,    1489.9, 1466.6, 1463.9, 1475.5,    -00034, 000079, -00002,    004786, 003973, 010341,    000075, -00804, 000152,    000919765737, 000022348274, 000025932622, -00552974276,     0.3258,  0.2011,  0.9659,     0.4839,  0.5843,  1.2597,     0.2141, -0.0200, -0.0405,    -0.001365,  0.000742,  0.004430,     0.3770,  0.9262,     0.9187, -0.0316, -0.0042, -0.3936,    -0.0078,  0.1321, -0.1184, -0.0193,     0.0098, -0.0141, -0.8082,     0.2155, -0.0207, -0.0449,    
